Id,Weekly_Sales
1_2_2013-06-14,41892.55
1_2_2013-06-21,41892.55
1_2_2013-06-28,41892.55
1_2_2013-07-05,41892.55
1_2_2013-07-12,41892.55
1_2_2013-07-19,41892.55
1_2_2013-07-26,41892.55
1_3_2012-11-02,9189.2
1_3_2012-11-09,20915.95
1_3_2012-11-16,9202.11
1_3_2012-11-23,9202.11
1_3_2012-11-30,10146.54
1_3_2012-12-07,20915.95
1_3_2012-12-14,11986.84
1_3_2012-12-21,11986.84
1_3_2012-12-28,8848.44
1_3_2013-01-04,15808.15
1_3_2013-01-11,15808.15
1_3_2013-01-18,13740.12
1_3_2013-01-25,13740.12
1_3_2013-02-01,13740.12
1_3_2013-02-08,13740.12
1_3_2013-02-15,13740.12
1_3_2013-02-22,13740.12
1_3_2013-03-01,13740.12
1_3_2013-03-08,13740.12
1_3_2013-03-15,9189.2
1_3_2013-03-22,11157.08
1_3_2013-03-29,9189.2
1_3_2013-04-05,9189.2
1_3_2013-04-12,11157.08
1_3_2013-04-19,11157.08
1_3_2013-04-26,11157.08
1_3_2013-05-03,11157.08
1_3_2013-05-10,11157.08
1_3_2013-05-17,7939.01
1_3_2013-05-24,8120.7
1_3_2013-05-31,8614.64
1_3_2013-06-07,8614.64
1_3_2013-06-14,8614.64
1_3_2013-06-21,8473.71
1_3_2013-06-28,6165.73
1_3_2013-07-05,7857.88
1_3_2013-07-12,13751.3
1_3_2013-07-19,16930.62
1_3_2013-07-26,20915.95
1_4_2012-11-02,37947.8
1_4_2012-11-09,37980.55
1_4_2012-11-16,35008.03
1_4_2012-11-23,46564.14
1_4_2012-11-30,37110.55
1_4_2012-12-07,37110.55
1_4_2012-12-14,39154.41
1_4_2012-12-21,47893.23
1_4_2012-12-28,36364.31
1_4_2013-01-04,37947.8
1_4_2013-01-11,39954.04
1_4_2013-01-18,39954.04
1_4_2013-01-25,39954.04
1_4_2013-02-01,39954.04
1_4_2013-02-08,39954.04
1_4_2013-02-15,39954.04
1_4_2013-02-22,39954.04
1_4_2013-03-01,39954.04
1_4_2013-03-08,39954.04
1_4_2013-03-15,39954.04
1_4_2013-03-22,39954.04
1_4_2013-03-29,39954.04
1_4_2013-04-05,39954.04
1_4_2013-04-12,39954.04
1_4_2013-04-19,39954.04
1_4_2013-04-26,39954.04
1_4_2013-05-03,39954.04
1_4_2013-05-10,39954.04
1_4_2013-05-17,39954.04
1_4_2013-05-24,39954.04
1_4_2013-05-31,39954.04
1_4_2013-06-07,39954.04
1_4_2013-06-14,39954.04
1_4_2013-06-21,39773.71
1_4_2013-06-28,34454.69
1_4_2013-07-05,39954.04
1_4_2013-07-12,34454.69
1_4_2013-07-19,39954.04
1_4_2013-07-26,34630.02
1_5_2012-11-02,22632.57
1_5_2012-11-09,21498.92
1_5_2012-11-16,22632.57
1_5_2012-11-23,79340.15
1_5_2012-11-30,36472.02
1_5_2012-12-07,49517.17
1_5_2012-12-14,49517.17
1_5_2012-12-21,85676.09
1_5_2012-12-28,32280.82
1_5_2013-01-04,22699.69
1_5_2013-01-11,18438.07
1_5_2013-01-18,18438.07
1_5_2013-01-25,22118.7
1_5_2013-02-01,31280.62
1_5_2013-02-08,38096.04
1_5_2013-02-15,46219.96
1_5_2013-02-22,24101.89
1_5_2013-03-01,23082.14
1_5_2013-03-08,23082.14
1_5_2013-03-15,22632.57
1_5_2013-03-22,21498.92
1_5_2013-03-29,22632.57
1_5_2013-04-05,21498.92
1_5_2013-04-12,21498.92
1_5_2013-04-19,11570.27
1_5_2013-04-26,21498.92
1_5_2013-05-03,11570.27
1_5_2013-05-10,11570.27
1_5_2013-05-17,11570.27
1_5_2013-05-24,16891.66
1_5_2013-05-31,17233.25
1_5_2013-06-07,17233.25
1_5_2013-06-14,21376.63
1_5_2013-06-21,21376.63
1_5_2013-06-28,19778.44
1_5_2013-07-05,19684.48
1_5_2013-07-12,19778.44
1_5_2013-07-19,19684.48
1_5_2013-07-26,19684.48
1_6_2012-11-02,6982.17
1_6_2012-11-09,6982.17
1_6_2012-11-16,6982.17
1_6_2012-11-23,20163.69
1_6_2012-11-30,5240.63
1_6_2012-12-07,5240.63
1_6_2012-12-14,12078.11
1_6_2012-12-21,28497.52
1_6_2012-12-28,6982.17
1_6_2013-01-04,6982.17
1_6_2013-01-11,6982.17
1_6_2013-01-18,7477.7
1_6_2013-01-25,7477.7
1_6_2013-02-01,7477.7
1_6_2013-02-08,9135.0
1_6_2013-02-15,7477.7
1_6_2013-02-22,7477.7
1_6_2013-03-01,7477.7
1_6_2013-03-08,7477.7
1_6_2013-03-15,7477.7
1_6_2013-03-22,7477.7
1_6_2013-03-29,7477.7
1_6_2013-04-05,7477.7
1_6_2013-04-12,7477.7
1_6_2013-04-19,7477.7
1_6_2013-04-26,7477.7
1_6_2013-05-03,7477.7
1_6_2013-05-10,6982.17
1_6_2013-05-17,6982.17
1_6_2013-05-24,6982.17
1_6_2013-05-31,6982.17
1_6_2013-06-07,6982.17
1_6_2013-06-14,6982.17
1_6_2013-06-21,6982.17
1_6_2013-06-28,6982.17
1_6_2013-07-05,6982.17
1_6_2013-07-12,6982.17
1_6_2013-07-19,6982.17
1_6_2013-07-26,6982.17
1_7_2012-11-02,21019.7
1_7_2012-11-09,21019.7
1_7_2012-11-16,21019.7
1_7_2012-11-23,72635.06
1_7_2012-11-30,33118.33
1_7_2012-12-07,33118.33
1_7_2012-12-14,69511.06
1_7_2012-12-21,166697.72
1_7_2012-12-28,38216.01
1_7_2013-01-04,13957.4
1_7_2013-01-11,9194.61
1_7_2013-01-18,10189.61
1_7_2013-01-25,10189.61
1_7_2013-02-01,24549.68
1_7_2013-02-08,24549.68
1_7_2013-02-15,17224.22
1_7_2013-02-22,17224.22
1_7_2013-03-01,17224.22
1_7_2013-03-08,17224.22
1_7_2013-03-15,20144.71
1_7_2013-03-22,21617.85
1_7_2013-03-29,16254.21
1_7_2013-04-05,20144.71
1_7_2013-04-12,22751.59
1_7_2013-04-19,18534.4
1_7_2013-04-26,18534.4
1_7_2013-05-03,18534.4
1_7_2013-05-10,18534.4
1_7_2013-05-17,18534.4
1_7_2013-05-24,26736.85
1_7_2013-05-31,26736.85
1_7_2013-06-07,26736.85
1_7_2013-06-14,28912.18
1_7_2013-06-21,28912.18
1_7_2013-06-28,28912.18
1_7_2013-07-05,28912.18
1_7_2013-07-12,22666.55
1_7_2013-07-19,20824.49
1_7_2013-07-26,17709.46
1_8_2012-11-02,34188.52
1_8_2012-11-09,33243.85
1_8_2012-11-16,35759.26
1_8_2012-11-23,34188.52
1_8_2012-11-30,35759.26
1_8_2012-12-07,32946.13
1_8_2012-12-14,36961.11
1_8_2012-12-21,34188.52
1_8_2012-12-28,32419.78
1_8_2013-01-04,36011.09
1_8_2013-01-11,34033.89
1_8_2013-01-18,34547.4
1_8_2013-01-25,35356.12
1_8_2013-02-01,35356.12
1_8_2013-02-08,34644.25
1_8_2013-02-15,35318.2
1_8_2013-02-22,35318.2
1_8_2013-03-01,35318.2
1_8_2013-03-08,35318.2
1_8_2013-03-15,34188.52
1_8_2013-03-22,32890.54
1_8_2013-03-29,33581.72
1_8_2013-04-05,34188.52
1_8_2013-04-12,33301.63
1_8_2013-04-19,34168.23
1_8_2013-04-26,35319.05
1_8_2013-05-03,34168.23
1_8_2013-05-10,32946.13
1_8_2013-05-17,34168.23
1_8_2013-05-24,36099.62
1_8_2013-05-31,36099.62
1_8_2013-06-07,36099.62
1_8_2013-06-14,36099.62
1_8_2013-06-21,36099.62
1_8_2013-06-28,33387.48
1_8_2013-07-05,36099.62
1_8_2013-07-12,36099.62
1_8_2013-07-19,36099.62
1_8_2013-07-26,36099.62
1_9_2012-11-02,31330.47
1_9_2012-11-09,48794.36
1_9_2012-11-16,37670.13
1_9_2012-11-23,42228.79
1_9_2012-11-30,23042.52
1_9_2012-12-07,26639.65
1_9_2012-12-14,26639.65
1_9_2012-12-21,45445.25
1_9_2012-12-28,22884.84
1_9_2013-01-04,20705.21
1_9_2013-01-11,11355.87
1_9_2013-01-18,13215.27
1_9_2013-01-25,11355.87
1_9_2013-02-01,19427.31
1_9_2013-02-08,20985.41
1_9_2013-02-15,23867.82
1_9_2013-02-22,24064.7
1_9_2013-03-01,24064.7
1_9_2013-03-08,24064.7
1_9_2013-03-15,33367.99
1_9_2013-03-22,25385.09
1_9_2013-03-29,27897.97
1_9_2013-04-05,25385.09
1_9_2013-04-12,25385.09
1_9_2013-04-19,25385.09
1_9_2013-04-26,25385.09
1_9_2013-05-03,25385.09
1_9_2013-05-10,25385.09
1_9_2013-05-17,25385.09
1_9_2013-05-24,25385.09
1_9_2013-05-31,25385.09
1_9_2013-06-07,25385.09
1_9_2013-06-14,21032.55
1_9_2013-06-21,21032.55
1_9_2013-06-28,24514.39
1_9_2013-07-05,21032.55
1_9_2013-07-12,17344.99
1_9_2013-07-19,16973.16
1_9_2013-07-26,18684.26
1_10_2012-11-02,28349.42
1_10_2012-11-09,26288.47
1_10_2012-11-16,26066.48
1_10_2012-11-23,31090.69
1_10_2012-11-30,26558.42
1_10_2012-12-07,28569.66
1_10_2012-12-14,28609.0
1_10_2012-12-21,31325.61
1_10_2012-12-28,26147.46
1_10_2013-01-04,29927.33
1_10_2013-01-11,23058.41
1_10_2013-01-18,23852.51
1_10_2013-01-25,23852.51
1_10_2013-02-01,35673.56
1_10_2013-02-08,35673.56
1_10_2013-02-15,35673.56
1_10_2013-02-22,35673.56
1_10_2013-03-01,36246.52
1_10_2013-03-08,31563.06
1_10_2013-03-15,31563.06
1_10_2013-03-22,31563.06
1_10_2013-03-29,30863.93
1_10_2013-04-05,30863.93
1_10_2013-04-12,32134.61
1_10_2013-04-19,32134.61
1_10_2013-04-26,32902.69
1_10_2013-05-03,32902.69
1_10_2013-05-10,32902.69
1_10_2013-05-17,32902.69
1_10_2013-05-24,30894.79
1_10_2013-05-31,30894.79
1_10_2013-06-07,31578.41
1_10_2013-06-14,31612.86
1_10_2013-06-21,29779.96
1_10_2013-06-28,29779.96
1_10_2013-07-05,31714.81
1_10_2013-07-12,31714.81
1_10_2013-07-19,28909.06
1_10_2013-07-26,30521.96
1_11_2012-11-02,23541.72
1_11_2012-11-09,25063.26
1_11_2012-11-16,23541.72
1_11_2012-11-23,28315.7
1_11_2012-11-30,28315.7
1_11_2012-12-07,27581.07
1_11_2012-12-14,27581.07
1_11_2012-12-21,30865.64
1_11_2012-12-28,22443.1
1_11_2013-01-04,22496.85
1_11_2013-01-11,20886.48
1_11_2013-01-18,20886.48
1_11_2013-01-25,20886.48
1_11_2013-02-01,24213.18
1_11_2013-02-08,21760.75
1_11_2013-02-15,21760.75
1_11_2013-02-22,21760.75
1_11_2013-03-01,21760.75
1_11_2013-03-08,21760.75
1_11_2013-03-15,21760.75
1_11_2013-03-22,21683.76
1_11_2013-03-29,21760.75
1_11_2013-04-05,21760.75
1_11_2013-04-12,21683.76
1_11_2013-04-19,17349.9
1_11_2013-04-26,20001.75
1_11_2013-05-03,20001.75
1_11_2013-05-10,20001.75
1_11_2013-05-17,20001.75
1_11_2013-05-24,24975.38
1_11_2013-05-31,32406.68
1_11_2013-06-07,24975.38
1_11_2013-06-14,27802.84
1_11_2013-06-21,36266.25
1_11_2013-06-28,39460.59
1_11_2013-07-05,26026.46
1_11_2013-07-12,33734.44
1_11_2013-07-19,26407.67
1_11_2013-07-26,36266.25
1_12_2012-11-02,10418.23
1_12_2012-11-09,9964.78
1_12_2012-11-16,11865.53
1_12_2012-11-23,7816.44
1_12_2012-11-30,11865.53
1_12_2012-12-07,9619.81
1_12_2012-12-14,10239.06
1_12_2012-12-21,7816.44
1_12_2012-12-28,10239.06
1_12_2013-01-04,9015.37
1_12_2013-01-11,9015.37
1_12_2013-01-18,8449.54
1_12_2013-01-25,8229.77
1_12_2013-02-01,9612.87
1_12_2013-02-08,8229.77
1_12_2013-02-15,9165.98
1_12_2013-02-22,9015.37
1_12_2013-03-01,10239.06
1_12_2013-03-08,11865.53
1_12_2013-03-15,11762.08
1_12_2013-03-22,11187.99
1_12_2013-03-29,11865.53
1_12_2013-04-05,11871.94
1_12_2013-04-12,15560.17
1_12_2013-04-19,12543.92
1_12_2013-04-26,11871.94
1_12_2013-05-03,11187.99
1_12_2013-05-10,10199.01
1_12_2013-05-17,10199.01
1_12_2013-05-24,12235.62
1_12_2013-05-31,11542.81
1_12_2013-06-07,11542.81
1_12_2013-06-14,11177.52
1_12_2013-06-21,13887.61
1_12_2013-06-28,11629.41
1_12_2013-07-05,9318.1
1_12_2013-07-12,12643.1
1_12_2013-07-19,9318.1
1_12_2013-07-26,11109.25
1_13_2012-11-02,38371.99
1_13_2012-11-09,41907.62
1_13_2012-11-16,38446.26
1_13_2012-11-23,38371.99
1_13_2012-11-30,38371.99
1_13_2012-12-07,34749.11
1_13_2012-12-14,35237.93
1_13_2012-12-21,37099.47
1_13_2012-12-28,34081.52
1_13_2013-01-04,39764.56
1_13_2013-01-11,33668.55
1_13_2013-01-18,36807.21
1_13_2013-01-25,36807.21
1_13_2013-02-01,37604.79
1_13_2013-02-08,37604.79
1_13_2013-02-15,36807.21
1_13_2013-02-22,36807.21
1_13_2013-03-01,36807.21
1_13_2013-03-08,36807.21
1_13_2013-03-15,36807.21
1_13_2013-03-22,36745.46
1_13_2013-03-29,35431.73
1_13_2013-04-05,38104.53
1_13_2013-04-12,35263.45
1_13_2013-04-19,35464.71
1_13_2013-04-26,34311.69
1_13_2013-05-03,40113.4
1_13_2013-05-10,36499.93
1_13_2013-05-17,38569.83
1_13_2013-05-24,38347.52
1_13_2013-05-31,38347.52
1_13_2013-06-07,38347.52
1_13_2013-06-14,38347.52
1_13_2013-06-21,38347.52
1_13_2013-06-28,38080.39
1_13_2013-07-05,38347.52
1_13_2013-07-12,38080.39
1_13_2013-07-19,38347.52
1_13_2013-07-26,38347.52
1_14_2012-11-02,13634.48
1_14_2012-11-09,13837.16
1_14_2012-11-16,19788.98
1_14_2012-11-23,38256.98
1_14_2012-11-30,28845.68
1_14_2012-12-07,28845.68
1_14_2012-12-14,19587.66
1_14_2012-12-21,47983.72
1_14_2012-12-28,21835.25
1_14_2013-01-04,19788.98
1_14_2013-01-11,14490.48
1_14_2013-01-18,11687.25
1_14_2013-01-25,12889.88
1_14_2013-02-01,15583.82
1_14_2013-02-08,17281.12
1_14_2013-02-15,14051.43
1_14_2013-02-22,14490.48
1_14_2013-03-01,14490.48
1_14_2013-03-08,14490.48
1_14_2013-03-15,14490.48
1_14_2013-03-22,14006.9
1_14_2013-03-29,14490.48
1_14_2013-04-05,13136.1
1_14_2013-04-12,13136.1
1_14_2013-04-19,14460.84
1_14_2013-04-26,14092.03
1_14_2013-05-03,14460.84
1_14_2013-05-10,14678.22
1_14_2013-05-17,14678.22
1_14_2013-05-24,14678.22
1_14_2013-05-31,14678.22
1_14_2013-06-07,14678.22
1_14_2013-06-14,14678.22
1_14_2013-06-21,14678.22
1_14_2013-06-28,14678.22
1_14_2013-07-05,14678.22
1_14_2013-07-12,13550.19
1_14_2013-07-19,11404.37
1_14_2013-07-26,11681.04
1_16_2012-11-02,6560.94
1_16_2012-11-09,7370.53
1_16_2012-11-16,6560.94
1_16_2012-11-23,8612.24
1_16_2012-11-30,8612.24
1_16_2012-12-07,9225.41
1_16_2012-12-14,5024.36
1_16_2012-12-21,8612.24
1_16_2012-12-28,4987.81
1_16_2013-01-04,5324.47
1_16_2013-01-11,5725.63
1_16_2013-01-18,4594.95
1_16_2013-01-25,4594.95
1_16_2013-02-01,10217.55
1_16_2013-02-08,13389.35
1_16_2013-02-15,12881.02
1_16_2013-02-22,12881.02
1_16_2013-03-01,17129.81
1_16_2013-03-08,23766.82
1_16_2013-03-15,41742.21
1_16_2013-03-22,41742.21
1_16_2013-03-29,26679.52
1_16_2013-04-05,41742.21
1_16_2013-04-12,41742.21
1_16_2013-04-19,59543.22
1_16_2013-04-26,48858.08
1_16_2013-05-03,52933.2
1_16_2013-05-10,52933.2
1_16_2013-05-17,52933.2
1_16_2013-05-24,52933.2
1_16_2013-05-31,52933.2
1_16_2013-06-07,34785.29
1_16_2013-06-14,31807.72
1_16_2013-06-21,31807.72
1_16_2013-06-28,32420.4
1_16_2013-07-05,32420.4
1_16_2013-07-12,29763.52
1_16_2013-07-19,29763.52
1_16_2013-07-26,29763.52
1_17_2012-11-02,7547.77
1_17_2012-11-09,7316.53
1_17_2012-11-16,8603.57
1_17_2012-11-23,13337.59
1_17_2012-11-30,13337.59
1_17_2012-12-07,13487.5
1_17_2012-12-14,11917.53
1_17_2012-12-21,19842.0
1_17_2012-12-28,10429.16
1_17_2013-01-04,8582.2
1_17_2013-01-11,9454.17
1_17_2013-01-18,7658.87
1_17_2013-01-25,7968.85
1_17_2013-02-01,13223.76
1_17_2013-02-08,10461.07
1_17_2013-02-15,11684.73
1_17_2013-02-22,10461.07
1_17_2013-03-01,9728.55
1_17_2013-03-08,9728.55
1_17_2013-03-15,9728.55
1_17_2013-03-22,10143.22
1_17_2013-03-29,9742.29
1_17_2013-04-05,9742.29
1_17_2013-04-12,10121.32
1_17_2013-04-19,8769.42
1_17_2013-04-26,9742.29
1_17_2013-05-03,7790.67
1_17_2013-05-10,10121.32
1_17_2013-05-17,7921.95
1_17_2013-05-24,9254.13
1_17_2013-05-31,8846.82
1_17_2013-06-07,8846.82
1_17_2013-06-14,8846.82
1_17_2013-06-21,9242.3
1_17_2013-06-28,9407.16
1_17_2013-07-05,8846.82
1_17_2013-07-12,9384.75
1_17_2013-07-19,8846.82
1_17_2013-07-26,9384.75
1_18_2012-11-02,12033.61
1_18_2012-11-09,12033.61
1_18_2012-11-16,10170.41
1_18_2012-11-23,33967.24
1_18_2012-11-30,47731.67
1_18_2012-12-07,47266.75
1_18_2012-12-14,35120.62
1_18_2012-12-21,22403.61
1_18_2012-12-28,21444.65
1_18_2013-01-04,17916.41
1_18_2013-01-11,2.75
1_18_2013-01-18,2.75
1_18_2013-01-25,2.75
1_18_2013-02-01,4729.5
1_18_2013-02-08,19006.5
1_18_2013-02-15,22185.08
1_18_2013-02-22,2.75
1_18_2013-03-01,2.75
1_18_2013-03-08,3.1
1_18_2013-03-15,296.03
1_18_2013-03-22,2280.34
1_18_2013-03-29,17916.41
1_18_2013-04-05,17916.41
1_18_2013-04-12,17916.41
1_18_2013-04-19,17916.41
1_18_2013-04-26,17916.41
1_18_2013-05-03,17916.41
1_18_2013-05-10,17916.41
1_18_2013-05-17,17916.41
1_18_2013-05-24,4.1
1_18_2013-06-07,0.15
1_18_2013-07-05,0.5
1_19_2012-11-02,1724.66
1_19_2012-11-09,1724.66
1_19_2012-11-16,1724.66
1_19_2012-11-23,1114.47
1_19_2012-11-30,1724.66
1_19_2012-12-07,1724.66
1_19_2012-12-14,1724.66
1_19_2012-12-21,1724.66
1_19_2012-12-28,1724.66
1_19_2013-01-04,1724.66
1_19_2013-01-11,1724.66
1_19_2013-01-18,1724.66
1_19_2013-01-25,1724.66
1_19_2013-02-01,1724.66
1_19_2013-02-08,1724.66
1_19_2013-02-15,1724.66
1_19_2013-02-22,1724.66
1_19_2013-03-01,1724.66
1_19_2013-03-08,1724.66
1_19_2013-03-15,1724.66
1_19_2013-03-22,1724.66
1_19_2013-03-29,1724.66
1_19_2013-04-05,1724.66
1_19_2013-04-12,1724.66
1_19_2013-04-19,1483.5
1_19_2013-04-26,1724.66
1_19_2013-05-03,1483.5
1_19_2013-05-10,1724.66
1_19_2013-05-17,1838.86
1_19_2013-05-24,1274.19
1_19_2013-05-31,1274.19
1_19_2013-06-07,1274.19
1_19_2013-06-14,1274.19
1_19_2013-06-21,1537.76
1_19_2013-06-28,1537.76
1_19_2013-07-05,1274.19
1_19_2013-07-12,1537.76
1_19_2013-07-19,1274.19
1_19_2013-07-26,1563.01
1_20_2012-11-02,3180.12
1_20_2012-11-09,2717.45
1_20_2012-11-16,3276.59
1_20_2012-11-23,5994.53
1_20_2012-11-30,3276.59
1_20_2012-12-07,2717.45
1_20_2012-12-14,3619.16
1_20_2012-12-21,5524.27
1_20_2012-12-28,3314.39
1_20_2013-01-04,3146.58
1_20_2013-01-11,2715.5
1_20_2013-01-18,4719.89
1_20_2013-01-25,4719.89
1_20_2013-02-01,6476.41
1_20_2013-02-08,6476.41
1_20_2013-02-15,4719.89
1_20_2013-02-22,4007.94
1_20_2013-03-01,4215.67
1_20_2013-03-08,4215.67
1_20_2013-03-15,4458.06
1_20_2013-03-22,6476.41
1_20_2013-03-29,4195.7
1_20_2013-04-05,6476.41
1_20_2013-04-12,6476.41
1_20_2013-04-19,6476.41
1_20_2013-04-26,6476.41
1_20_2013-05-03,6476.41
1_20_2013-05-10,6476.41
1_20_2013-05-17,6476.41
1_20_2013-05-24,6476.41
1_20_2013-05-31,7150.79
1_20_2013-06-07,6476.41
1_20_2013-06-14,7150.79
1_20_2013-06-21,7150.79
1_20_2013-06-28,7150.79
1_20_2013-07-05,7150.79
1_20_2013-07-12,7150.79
1_20_2013-07-19,7150.79
1_20_2013-07-26,7150.79
1_21_2012-11-02,7905.15
1_21_2012-11-09,7905.15
1_21_2012-11-16,7905.15
1_21_2012-11-23,10158.02
1_21_2012-11-30,8844.39
1_21_2012-12-07,10158.02
1_21_2012-12-14,10855.44
1_21_2012-12-21,12446.93
1_21_2012-12-28,8356.06
1_21_2013-01-04,8356.06
1_21_2013-01-11,8356.06
1_21_2013-01-18,8356.06
1_21_2013-01-25,8356.06
1_21_2013-02-01,8356.06
1_21_2013-02-08,8356.06
1_21_2013-02-15,8356.06
1_21_2013-02-22,8356.06
1_21_2013-03-01,8356.06
1_21_2013-03-08,8356.06
1_21_2013-03-15,8356.06
1_21_2013-03-22,8356.06
1_21_2013-03-29,8356.06
1_21_2013-04-05,8356.06
1_21_2013-04-12,8356.06
1_21_2013-04-19,8356.06
1_21_2013-04-26,8356.06
1_21_2013-05-03,8356.06
1_21_2013-05-10,7905.15
1_21_2013-05-17,7905.15
1_21_2013-05-24,7905.15
1_21_2013-05-31,7905.15
1_21_2013-06-07,7905.15
1_21_2013-06-14,7905.15
1_21_2013-06-21,8662.48
1_21_2013-06-28,8143.9
1_21_2013-07-05,7905.15
1_21_2013-07-12,8143.9
1_21_2013-07-19,7905.15
1_21_2013-07-26,8662.48
1_22_2012-11-02,12290.16
1_22_2012-11-09,12290.16
1_22_2012-11-16,12290.16
1_22_2012-11-23,20555.07
1_22_2012-11-30,7882.59
1_22_2012-12-07,10035.25
1_22_2012-12-14,9596.7
1_22_2012-12-21,19256.51
1_22_2012-12-28,12290.16
1_22_2013-01-04,12290.16
1_22_2013-01-11,14807.95
1_22_2013-01-18,14807.95
1_22_2013-01-25,14807.95
1_22_2013-02-01,13623.98
1_22_2013-02-08,14807.95
1_22_2013-02-15,12290.16
1_22_2013-02-22,12290.16
1_22_2013-03-01,12290.16
1_22_2013-03-08,12290.16
1_22_2013-03-15,12290.16
1_22_2013-03-22,12290.16
1_22_2013-03-29,12290.16
1_22_2013-04-05,12290.16
1_22_2013-04-12,12290.16
1_22_2013-04-19,5816.92
1_22_2013-04-26,12290.16
1_22_2013-05-03,5816.92
1_22_2013-05-10,12290.16
1_22_2013-05-17,5816.92
1_22_2013-05-24,5816.92
1_22_2013-05-31,5816.92
1_22_2013-06-07,5816.92
1_22_2013-06-14,5816.92
1_22_2013-06-21,5816.92
1_22_2013-06-28,5816.92
1_22_2013-07-05,5816.92
1_22_2013-07-12,5816.92
1_22_2013-07-19,5816.92
1_22_2013-07-26,7517.85
1_23_2012-11-02,21318.68
1_23_2012-11-09,23869.96
1_23_2012-11-16,19124.1
1_23_2012-11-23,31848.99
1_23_2012-11-30,24834.59
1_23_2012-12-07,33328.17
1_23_2012-12-14,40193.56
1_23_2012-12-21,62381.0
1_23_2012-12-28,23757.52
1_23_2013-01-04,20525.34
1_23_2013-01-11,15395.96
1_23_2013-01-18,17596.0
1_23_2013-01-25,17596.0
1_23_2013-02-01,18537.41
1_23_2013-02-08,25581.44
1_23_2013-02-15,25295.03
1_23_2013-02-22,19336.18
1_23_2013-03-01,21611.57
1_23_2013-03-08,21167.35
1_23_2013-03-15,19134.28
1_23_2013-03-22,19105.92
1_23_2013-03-29,21678.02
1_23_2013-04-05,21678.02
1_23_2013-04-12,19811.02
1_23_2013-04-19,20768.42
1_23_2013-04-26,18274.46
1_23_2013-05-03,18274.46
1_23_2013-05-10,18274.46
1_23_2013-05-17,18274.46
1_23_2013-05-24,20697.6
1_23_2013-05-31,23504.62
1_23_2013-06-07,20697.6
1_23_2013-06-14,24836.02
1_23_2013-06-21,28857.18
1_23_2013-06-28,19567.15
1_23_2013-07-05,19567.15
1_23_2013-07-12,19567.15
1_23_2013-07-19,19484.78
1_23_2013-07-26,19484.78
1_24_2012-11-02,7042.44
1_24_2012-11-09,7834.13
1_24_2012-11-16,5644.17
1_24_2012-11-23,11915.5
1_24_2012-11-30,8971.35
1_24_2012-12-07,11915.5
1_24_2012-12-14,13318.9
1_24_2012-12-21,16489.07
1_24_2012-12-28,5675.4
1_24_2013-01-04,4859.54
1_24_2013-01-11,5675.4
1_24_2013-01-18,4859.54
1_24_2013-01-25,3119.12
1_24_2013-02-01,5630.82
1_24_2013-02-08,7473.32
1_24_2013-02-15,6598.42
1_24_2013-02-22,5630.82
1_24_2013-03-01,5691.44
1_24_2013-03-08,5554.83
1_24_2013-03-15,4519.82
1_24_2013-03-22,4117.8
1_24_2013-03-29,7219.38
1_24_2013-04-05,7219.38
