Id,Weekly_Sales
1_7_2013-06-14,30800.717
1_7_2013-06-21,27257.272
1_7_2013-06-28,26962.051
1_7_2013-07-05,26797.486
1_7_2013-07-12,19680.482
1_7_2013-07-19,20236.029
1_7_2013-07-26,25750.933
1_8_2012-11-02,36319.429
1_8_2012-11-09,36687.261
1_8_2012-11-16,36158.507
1_8_2012-11-23,36272.092
1_8_2012-11-30,36729.499
1_8_2012-12-07,36659.661
1_8_2012-12-14,37121.594
1_8_2012-12-21,39864.905
1_8_2012-12-28,35226.017
1_8_2013-01-04,36924.598
1_8_2013-01-11,35873.304
1_8_2013-01-18,36781.328
1_8_2013-01-25,36837.663
1_8_2013-02-01,38379.097
1_8_2013-02-08,37404.687
1_8_2013-02-15,37428.753
1_8_2013-02-22,35986.022
1_8_2013-03-01,36724.305
1_8_2013-03-08,35832.158
1_8_2013-03-15,35832.158
1_8_2013-03-22,35570.419
1_8_2013-03-29,36699.724
1_8_2013-04-05,36138.112
1_8_2013-04-12,35857.395
1_8_2013-04-19,36615.782
1_8_2013-04-26,35901.386
1_8_2013-05-03,36770.527
1_8_2013-05-10,36495.004
1_8_2013-05-17,36460.236
1_8_2013-05-24,36058.475
1_8_2013-05-31,36460.236
1_8_2013-06-07,36303.545
1_8_2013-06-14,36303.545
1_8_2013-06-21,36303.545
1_8_2013-06-28,36303.545
1_8_2013-07-05,36303.545
1_8_2013-07-12,35805.559
1_8_2013-07-19,35647.949
1_8_2013-07-26,35731.246
1_9_2012-11-02,33890.19
1_9_2012-11-09,47350.994
1_9_2012-11-16,33542.651
1_9_2012-11-23,42096.963
1_9_2012-11-30,24111.809
1_9_2012-12-07,26617.474
1_9_2012-12-14,29917.231
1_9_2012-12-21,37722.906
1_9_2012-12-28,29564.03
1_9_2013-01-04,19439.704
1_9_2013-01-11,13830.423
1_9_2013-01-18,14387.156
1_9_2013-01-25,14249.646
1_9_2013-02-01,18471.825
1_9_2013-02-08,19202.514
1_9_2013-02-15,22502.764
1_9_2013-02-22,25073.221
1_9_2013-03-01,28837.907
1_9_2013-03-08,27315.359
1_9_2013-03-15,30591.23
1_9_2013-03-22,31505.934
1_9_2013-03-29,30297.019
1_9_2013-04-05,28886.862
1_9_2013-04-12,27648.242
1_9_2013-04-19,40552.035
1_9_2013-04-26,25673.696
1_9_2013-05-03,40552.035
1_9_2013-05-10,27728.616
1_9_2013-05-17,28948.256
1_9_2013-05-24,27227.597
1_9_2013-05-31,27648.39
1_9_2013-06-07,26491.928
1_9_2013-06-14,27812.204
1_9_2013-06-21,27706.049
1_9_2013-06-28,25443.778
1_9_2013-07-05,26044.451
1_9_2013-07-12,19003.278
1_9_2013-07-19,18956.086
1_9_2013-07-26,20560.066
1_10_2012-11-02,28058.821
1_10_2012-11-09,33721.993
1_10_2012-11-16,34005.792
1_10_2012-11-23,30228.607
1_10_2012-11-30,28316.717
1_10_2012-12-07,29212.936
1_10_2012-12-14,29904.385
1_10_2012-12-21,28686.046
1_10_2012-12-28,37010.229
1_10_2013-01-04,25939.425
1_10_2013-01-11,24441.263
1_10_2013-01-18,25519.977
1_10_2013-01-25,25918.639
1_10_2013-02-01,38289.804
1_10_2013-02-08,35517.446
1_10_2013-02-15,36952.178
1_10_2013-02-22,36666.702
1_10_2013-03-01,38364.473
1_10_2013-03-08,31693.851
1_10_2013-03-15,31051.492
1_10_2013-03-22,39191.34
1_10_2013-03-29,38139.38
1_10_2013-04-05,37159.115
1_10_2013-04-12,30252.521
1_10_2013-04-19,29759.559
1_10_2013-04-26,29243.606
1_10_2013-05-03,30976.563
1_10_2013-05-10,28085.993
1_10_2013-05-17,36477.897
1_10_2013-05-24,27863.891
1_10_2013-05-31,30203.418
1_10_2013-06-07,29093.764
1_10_2013-06-14,37499.484
1_10_2013-06-21,28019.137
1_10_2013-06-28,27885.349
1_10_2013-07-05,27617.908
1_10_2013-07-12,27317.808
1_10_2013-07-19,28787.579
1_10_2013-07-26,30312.585
1_11_2012-11-02,23952.191
1_11_2012-11-09,24809.01
1_11_2012-11-16,23135.528
1_11_2012-11-23,27402.406
1_11_2012-11-30,27540.881
1_11_2012-12-07,27271.289
1_11_2012-12-14,28477.789
1_11_2012-12-21,28663.555
1_11_2012-12-28,27946.356
1_11_2013-01-04,25148.182
1_11_2013-01-11,26859.84
1_11_2013-01-18,21937.411
1_11_2013-01-25,21919.525
1_11_2013-02-01,25549.891
1_11_2013-02-08,22451.961
1_11_2013-02-15,22382.696
1_11_2013-02-22,22340.111
1_11_2013-03-01,21718.81
1_11_2013-03-08,21519.801
1_11_2013-03-15,21964.201
1_11_2013-03-22,21505.289
1_11_2013-03-29,21236.771
1_11_2013-04-05,21228.566
1_11_2013-04-12,20754.102
1_11_2013-04-19,20585.901
1_11_2013-04-26,24327.488
1_11_2013-05-03,27623.039
1_11_2013-05-10,25394.236
1_11_2013-05-17,26338.47
1_11_2013-05-24,24725.409
1_11_2013-05-31,31128.751
1_11_2013-06-07,29932.648
1_11_2013-06-14,27845.486
1_11_2013-06-21,29752.948
1_11_2013-06-28,29182.64
1_11_2013-07-05,28234.435
1_11_2013-07-12,28622.715
1_11_2013-07-19,32263.466
1_11_2013-07-26,32396.805
1_12_2012-11-02,9979.513
1_12_2012-11-09,10215.708
1_12_2012-11-16,9324.426
1_12_2012-11-23,8372.424
1_12_2012-11-30,7823.545
1_12_2012-12-07,7535.486
1_12_2012-12-14,8014.026
1_12_2012-12-21,7879.416
1_12_2012-12-28,7800.169
1_12_2013-01-04,8294.287
1_12_2013-01-11,7814.401
1_12_2013-01-18,8712.021
1_12_2013-01-25,8468.059
1_12_2013-02-01,8613.178
1_12_2013-02-08,8943.228
1_12_2013-02-15,9284.803
1_12_2013-02-22,10208.892
1_12_2013-03-01,11018.038
1_12_2013-03-08,11125.299
1_12_2013-03-15,10855.584
1_12_2013-03-22,11097.858
1_12_2013-03-29,10977.249
1_12_2013-04-05,10660.013
1_12_2013-04-12,10843.852
1_12_2013-04-19,10844.671
1_12_2013-04-26,10544.114
1_12_2013-05-03,10841.898
1_12_2013-05-10,10929.459
1_12_2013-05-17,10765.03
1_12_2013-05-24,10806.318
1_12_2013-05-31,10690.706
1_12_2013-06-07,10899.42
1_12_2013-06-14,10323.66
1_12_2013-06-21,10330.205
1_12_2013-06-28,11137.583
1_12_2013-07-05,10024.434
1_12_2013-07-12,10228.185
1_12_2013-07-19,11280.685
1_12_2013-07-26,10842.584
1_13_2012-11-02,39126.65
1_13_2012-11-09,41590.928
1_13_2012-11-16,38327.368
1_13_2012-11-23,38064.613
1_13_2012-11-30,36541.013
1_13_2012-12-07,35365.566
1_13_2012-12-14,34883.188
1_13_2012-12-21,35662.196
1_13_2012-12-28,34187.072
1_13_2013-01-04,37603.429
1_13_2013-01-11,34724.732
1_13_2013-01-18,36772.139
1_13_2013-01-25,36795.44
1_13_2013-02-01,41653.735
1_13_2013-02-08,43010.036
1_13_2013-02-15,43162.596
1_13_2013-02-22,42424.278
1_13_2013-03-01,38848.637
1_13_2013-03-08,37351.33
1_13_2013-03-15,37375.498
1_13_2013-03-22,42410.578
1_13_2013-03-29,38107.746
1_13_2013-04-05,38373.09
1_13_2013-04-12,37076.235
1_13_2013-04-19,36856.722
1_13_2013-04-26,36950.434
1_13_2013-05-03,38254.028
1_13_2013-05-10,38235.762
1_13_2013-05-17,42023.133
1_13_2013-05-24,38308.537
1_13_2013-05-31,38442.174
1_13_2013-06-07,38447.156
1_13_2013-06-14,43593.021
1_13_2013-06-21,42654.941
1_13_2013-06-28,40802.04
1_13_2013-07-05,42552.532
1_13_2013-07-12,38429.769
1_13_2013-07-19,38429.769
1_13_2013-07-26,38095.187
1_14_2012-11-02,14397.813
1_14_2012-11-09,15153.318
1_14_2012-11-16,19077.402
1_14_2012-11-23,39622.199
1_14_2012-11-30,25509.893
1_14_2012-12-07,22584.078
1_14_2012-12-14,30957.502
1_14_2012-12-21,40277.303
1_14_2012-12-28,26474.77
1_14_2013-01-04,18965.479
1_14_2013-01-11,15130.015
1_14_2013-01-18,14586.1
1_14_2013-01-25,14565.517
1_14_2013-02-01,17913.648
1_14_2013-02-08,17766.113
1_14_2013-02-15,18642.087
1_14_2013-02-22,17873.598
1_14_2013-03-01,18073.036
1_14_2013-03-08,16285.009
1_14_2013-03-15,14367.593
1_14_2013-03-22,16282.837
1_14_2013-03-29,15977.084
1_14_2013-04-05,16010.55
1_14_2013-04-12,14870.778
1_14_2013-04-19,14873.875
1_14_2013-04-26,15360.1
1_14_2013-05-03,15492.238
1_14_2013-05-10,15422.243
1_14_2013-05-17,15769.757
1_14_2013-05-24,15091.962
1_14_2013-05-31,15172.643
1_14_2013-06-07,14551.262
1_14_2013-06-14,16218.338
1_14_2013-06-21,14950.73
1_14_2013-06-28,14765.549
1_14_2013-07-05,14476.763
1_14_2013-07-12,14279.896
1_14_2013-07-19,13455.35
1_14_2013-07-26,13107.006
1_16_2012-11-02,6967.224
1_16_2012-11-09,6587.297
1_16_2012-11-16,5683.599
1_16_2012-11-23,7754.672
1_16_2012-11-30,5671.708
1_16_2012-12-07,5769.255
1_16_2012-12-14,5815.771
1_16_2012-12-21,7271.526
1_16_2012-12-28,5801.227
1_16_2013-01-04,5913.757
1_16_2013-01-11,6595.483
1_16_2013-01-18,6270.504
1_16_2013-01-25,6514.882
1_16_2013-02-01,10006.551
1_16_2013-02-08,11703.852
1_16_2013-02-15,13808.712
1_16_2013-02-22,21309.903
1_16_2013-03-01,27228.419
1_16_2013-03-08,27767.469
1_16_2013-03-15,38864.928
1_16_2013-03-22,39825.003
1_16_2013-03-29,39596.912
1_16_2013-04-05,41763.394
1_16_2013-04-12,40875.525
1_16_2013-04-19,41694.171
1_16_2013-04-26,41686.549
1_16_2013-05-03,41819.397
1_16_2013-05-10,42850.361
1_16_2013-05-17,41469.17
1_16_2013-05-24,42415.634
1_16_2013-05-31,41688.036
1_16_2013-06-07,33075.431
1_16_2013-06-14,33878.89
1_16_2013-06-21,33947.467
1_16_2013-06-28,33187.199
1_16_2013-07-05,32188.888
1_16_2013-07-12,28877.974
1_16_2013-07-19,23634.367
1_16_2013-07-26,24550.139
1_17_2012-11-02,10007.698
1_17_2012-11-09,10007.698
1_17_2012-11-16,10571.433
1_17_2012-11-23,11925.533
1_17_2012-11-30,11912.568
1_17_2012-12-07,12496.292
1_17_2012-12-14,12999.266
1_17_2012-12-21,18490.811
1_17_2012-12-28,11868.309
1_17_2013-01-04,10099.124
1_17_2013-01-11,10537.147
1_17_2013-01-18,10417.558
1_17_2013-01-25,10424.123
1_17_2013-02-01,12133.596
1_17_2013-02-08,12174.132
1_17_2013-02-15,12538.126
1_17_2013-02-22,11983.38
1_17_2013-03-01,11725.642
1_17_2013-03-08,12001.943
1_17_2013-03-15,11821.282
1_17_2013-03-22,10265.181
1_17_2013-03-29,10321.942
1_17_2013-04-05,9568.175
1_17_2013-04-12,9494.441
1_17_2013-04-19,9494.441
1_17_2013-04-26,9705.193
1_17_2013-05-03,9893.201
1_17_2013-05-10,10237.882
1_17_2013-05-17,9827.288
1_17_2013-05-24,9766.28
1_17_2013-05-31,9943.879
1_17_2013-06-07,9964.156
1_17_2013-06-14,10056.354
1_17_2013-06-21,10112.388
1_17_2013-06-28,10112.388
1_17_2013-07-05,10032.856
1_17_2013-07-12,9866.532
1_17_2013-07-19,9975.473
1_17_2013-07-26,10164.669
1_18_2012-11-02,13555.019
1_18_2012-11-09,12503.648
1_18_2012-11-16,10786.536
1_18_2012-11-23,30647.416
1_18_2012-11-30,41308.906
1_18_2012-12-07,41006.542
1_18_2012-12-14,38020.407
1_18_2012-12-21,24949.543
1_18_2012-12-28,21378.489
1_18_2013-01-04,6815.986
1_18_2013-01-11,4871.964
1_18_2013-01-18,2967.621
1_18_2013-01-25,2940.165
1_18_2013-02-01,3288.587
1_18_2013-02-08,12651.841
1_18_2013-02-15,18290.24
1_18_2013-02-22,2580.135
1_18_2013-03-01,1435.354
1_18_2013-03-08,1549.838
1_18_2013-03-15,1748.977
1_18_2013-03-22,2533.085
1_18_2013-03-29,9094.724
1_18_2013-04-05,9344.767
1_18_2013-04-12,7276.409
1_18_2013-04-19,7995.316
1_18_2013-04-26,6584.95
1_18_2013-05-03,5727.722
1_18_2013-05-10,5750.991
1_18_2013-05-17,6752.729
1_18_2013-05-24,5727.649
1_18_2013-06-07,5727.856
1_18_2013-07-05,5324.675
1_19_2012-11-02,1767.979
1_19_2012-11-09,1537.545
1_19_2012-11-16,1652.55
1_19_2012-11-23,1446.279
1_19_2012-11-30,1647.168
1_19_2012-12-07,1671.022
1_19_2012-12-14,1692.6
1_19_2012-12-21,1741.205
1_19_2012-12-28,1658.778
1_19_2013-01-04,1323.029
1_19_2013-01-11,1351.03
1_19_2013-01-18,1332.774
1_19_2013-01-25,1367.845
1_19_2013-02-01,1728.363
1_19_2013-02-08,1633.144
1_19_2013-02-15,1685.356
1_19_2013-02-22,1625.825
1_19_2013-03-01,1628.198
1_19_2013-03-08,1661.311
1_19_2013-03-15,1724.678
1_19_2013-03-22,1713.697
1_19_2013-03-29,1627.131
1_19_2013-04-05,1768.237
1_19_2013-04-12,1581.451
1_19_2013-04-19,1672.686
1_19_2013-04-26,1607.576
1_19_2013-05-03,1615.34
1_19_2013-05-10,1438.819
1_19_2013-05-17,1471.508
1_19_2013-05-24,1399.852
1_19_2013-05-31,1399.852
1_19_2013-06-07,1429.584
1_19_2013-06-14,1429.584
1_19_2013-06-21,1432.049
1_19_2013-06-28,1445.621
1_19_2013-07-05,1421.643
1_19_2013-07-12,1421.643
1_19_2013-07-19,1448.146
1_19_2013-07-26,1497.713
1_20_2012-11-02,3215.97
1_20_2012-11-09,2917.539
1_20_2012-11-16,2955.751
1_20_2012-11-23,4944.313
1_20_2012-11-30,3022.981
1_20_2012-12-07,2918.7
1_20_2012-12-14,3402.92
1_20_2012-12-21,4137.047
1_20_2012-12-28,4146.972
1_20_2013-01-04,3924.509
1_20_2013-01-11,4231.156
1_20_2013-01-18,3622.942
1_20_2013-01-25,3683.627
1_20_2013-02-01,4022.91
1_20_2013-02-08,3792.098
1_20_2013-02-15,4132.944
1_20_2013-02-22,4219.794
1_20_2013-03-01,4909.988
1_20_2013-03-08,4258.243
1_20_2013-03-15,4031.111
1_20_2013-03-22,4588.483
1_20_2013-03-29,4726.12
1_20_2013-04-05,4622.531
1_20_2013-04-12,3803.822
1_20_2013-04-19,3884.135
1_20_2013-04-26,4245.224
1_20_2013-05-03,4304.029
1_20_2013-05-10,4417.971
1_20_2013-05-17,4915.835
1_20_2013-05-24,5319.772
1_20_2013-05-31,5523.312
1_20_2013-06-07,5635.53
1_20_2013-06-14,5594.985
1_20_2013-06-21,5548.249
1_20_2013-06-28,5237.245
1_20_2013-07-05,5617.577
1_20_2013-07-12,5274.469
1_20_2013-07-19,5288.973
1_20_2013-07-26,5018.376
1_21_2012-11-02,8280.102
1_21_2012-11-09,8327.732
1_21_2012-11-16,7888.923
1_21_2012-11-23,9138.162
1_21_2012-11-30,8389.414
1_21_2012-12-07,9115.542
1_21_2012-12-14,10469.907
1_21_2012-12-21,11409.654
1_21_2012-12-28,7730.032
1_21_2013-01-04,7688.869
1_21_2013-01-11,7594.505
1_21_2013-01-18,7807.557
1_21_2013-01-25,7608.855
1_21_2013-02-01,8116.328
1_21_2013-02-08,7918.884
1_21_2013-02-15,8369.817
1_21_2013-02-22,8123.247
1_21_2013-03-01,7974.223
1_21_2013-03-08,7780.501
1_21_2013-03-15,7866.266
1_21_2013-03-22,8394.791
1_21_2013-03-29,8049.331
1_21_2013-04-05,8199.674
1_21_2013-04-12,7828.857
1_21_2013-04-19,7940.989
1_21_2013-04-26,7948.416
1_21_2013-05-03,7750.709
1_21_2013-05-10,7779.569
1_21_2013-05-17,8248.109
1_21_2013-05-24,7874.158
1_21_2013-05-31,7767.482
1_21_2013-06-07,7805.725
1_21_2013-06-14,8465.452
1_21_2013-06-21,8297.54
1_21_2013-06-28,8187.347
1_21_2013-07-05,8387.56
1_21_2013-07-12,7955.746
1_21_2013-07-19,7772.491
1_21_2013-07-26,7797.39
1_22_2012-11-02,7099.841
1_22_2012-11-09,7151.989
1_22_2012-11-16,6833.589
1_22_2012-11-23,16003.165
1_22_2012-11-30,11892.476
1_22_2012-12-07,11071.629
1_22_2012-12-14,13124.718
1_22_2012-12-21,16730.53
1_22_2012-12-28,13553.667
1_22_2013-01-04,8870.483
1_22_2013-01-11,7854.837
1_22_2013-01-18,6240.081
1_22_2013-01-25,5846.268
1_22_2013-02-01,11057.178
1_22_2013-02-08,13189.399
1_22_2013-02-15,13418.943
1_22_2013-02-22,11063.253
1_22_2013-03-01,10777.696
1_22_2013-03-08,11175.807
1_22_2013-03-15,8232.453
1_22_2013-03-22,7875.852
1_22_2013-03-29,7327.46
1_22_2013-04-05,7136.077
1_22_2013-04-12,6984.899
1_22_2013-04-19,6641.437
1_22_2013-04-26,6260.372
1_22_2013-05-03,6610.194
1_22_2013-05-10,6628.449
1_22_2013-05-17,6725.911
1_22_2013-05-24,6279.022
1_22_2013-05-31,6560.615
1_22_2013-06-07,6641.698
1_22_2013-06-14,7283.608
1_22_2013-06-21,7313.478
1_22_2013-06-28,6685.999
1_22_2013-07-05,6816.153
1_22_2013-07-12,6668.853
1_22_2013-07-19,6660.04
1_22_2013-07-26,7606.599
1_23_2012-11-02,21731.635
1_23_2012-11-09,22563.435
1_23_2012-11-16,22199.322
1_23_2012-11-23,31723.985
1_23_2012-11-30,26422.219
1_23_2012-12-07,31496.976
1_23_2012-12-14,34260.966
1_23_2012-12-21,53239.677
1_23_2012-12-28,25519.406
1_23_2013-01-04,17657.126
1_23_2013-01-11,16899.379
1_23_2013-01-18,16384.484
1_23_2013-01-25,15253.026
1_23_2013-02-01,22544.044
1_23_2013-02-08,22405.93
1_23_2013-02-15,22689.966
1_23_2013-02-22,21786.485
1_23_2013-03-01,22086.672
1_23_2013-03-08,19560.593
1_23_2013-03-15,19442.742
1_23_2013-03-22,21307.374
1_23_2013-03-29,21873.25
1_23_2013-04-05,21298.171
1_23_2013-04-12,20022.533
1_23_2013-04-19,20318.284
1_23_2013-04-26,19406.759
1_23_2013-05-03,22156.783
1_23_2013-05-10,21363.088
1_23_2013-05-17,22223.945
1_23_2013-05-24,21666.456
1_23_2013-05-31,22991.813
1_23_2013-06-07,20720.293
1_23_2013-06-14,21872.343
1_23_2013-06-21,22170.869
1_23_2013-06-28,20213.719
1_23_2013-07-05,20219.795
1_23_2013-07-12,19953.198
1_23_2013-07-19,19901.27
1_23_2013-07-26,21049.478
1_24_2012-11-02,7348.14
1_24_2012-11-09,6716.205
1_24_2012-11-16,6833.8
1_24_2012-11-23,10961.5
1_24_2012-11-30,8006.627
1_24_2012-12-07,10938.828
1_24_2012-12-14,12074.346
1_24_2012-12-21,14183.804
1_24_2012-12-28,6527.752
1_24_2013-01-04,5342.397
1_24_2013-01-11,5424.87
1_24_2013-01-18,4704.621
1_24_2013-01-25,4742.82
1_24_2013-02-01,7121.367
1_24_2013-02-08,7684.412
1_24_2013-02-15,7031.923
1_24_2013-02-22,6611.222
1_24_2013-03-01,6200.008
1_24_2013-03-08,5583.546
1_24_2013-03-15,5273.975
1_24_2013-03-22,6331.72
1_24_2013-03-29,5687.464
