Id,Weekly_Sales
1_2_2013-05-17,23332.6737977
1_2_2013-05-24,21946.3791606
1_2_2013-05-31,20676.4152353
1_2_2013-06-07,20689.8942522
1_2_2013-06-14,23301.3482204
1_2_2013-06-21,22057.951553
1_2_2013-06-28,21025.7137598
1_2_2013-07-05,22522.3708444
1_2_2013-07-12,21226.9309771
1_2_2013-07-19,20291.1221593
1_2_2013-07-26,20025.4021612
1_3_2012-11-02,-59278.8610564
1_3_2012-11-09,-56135.5932557
1_3_2012-11-16,-58505.9442835
1_3_2012-11-23,-62222.9326505
1_3_2012-11-30,-59825.1657187
1_3_2012-12-07,-55468.2353694
1_3_2012-12-14,-59667.2103973
1_3_2012-12-21,-57140.2793536
1_3_2012-12-28,-59339.9634281
1_3_2013-01-04,-60737.7986412
1_3_2013-01-11,-58126.2300153
1_3_2013-01-18,-60148.6239238
1_3_2013-01-25,-58165.1452194
1_3_2013-02-01,-51111.9771165
1_3_2013-02-08,-47641.5397627
1_3_2013-02-15,-43663.0525007
1_3_2013-02-22,-53232.0583172
1_3_2013-03-01,-59976.3266892
1_3_2013-03-08,-59892.6984908
1_3_2013-03-15,-58557.4633453
1_3_2013-03-22,-54083.6354152
1_3_2013-03-29,-58059.1983679
1_3_2013-04-05,-56624.3711659
1_3_2013-04-12,-56959.2893376
1_3_2013-04-19,-55554.1215802
1_3_2013-04-26,-57130.8233299
1_3_2013-05-03,4970.14150681
1_3_2013-05-10,5685.06937545
1_3_2013-05-17,9287.86901463
1_3_2013-05-24,8908.19541666
1_3_2013-05-31,7665.60427847
1_3_2013-06-07,8275.44864975
1_3_2013-06-14,12267.6846396
1_3_2013-06-21,11186.0323651
1_3_2013-06-28,10851.5496823
1_3_2013-07-05,12263.3144895
1_3_2013-07-12,11462.6712688
1_3_2013-07-19,9164.25207694
1_3_2013-07-26,8493.8871617
1_4_2012-11-02,39120.3668581
1_4_2012-11-09,40102.316972
1_4_2012-11-16,40259.5916354
1_4_2012-11-23,51126.0078833
1_4_2012-11-30,39562.0333769
1_4_2012-12-07,39603.488136
1_4_2012-12-14,39314.091865
1_4_2012-12-21,40456.4631178
1_4_2012-12-28,41315.0922269
1_4_2013-01-04,36922.9922624
1_4_2013-01-11,38113.4022908
1_4_2013-01-18,38191.0534854
1_4_2013-01-25,37796.2292099
1_4_2013-02-01,38220.1912356
1_4_2013-02-08,43418.3566166
1_4_2013-02-15,49738.2607071
1_4_2013-02-22,39868.4717395
1_4_2013-03-01,38997.3643584
1_4_2013-03-08,38092.0750089
1_4_2013-03-15,37757.7468221
1_4_2013-03-22,39256.3043309
1_4_2013-03-29,39772.3280445
1_4_2013-04-05,39689.0638155
1_4_2013-04-12,38247.2789343
1_4_2013-04-19,38454.3651208
1_4_2013-04-26,38202.9018571
1_4_2013-05-03,24166.2301572
1_4_2013-05-10,24447.6192424
1_4_2013-05-17,26352.9827138
1_4_2013-05-24,25106.4821276
1_4_2013-05-31,24165.7143509
1_4_2013-06-07,24294.0260697
1_4_2013-06-14,25714.2188294
1_4_2013-06-21,24937.546129
1_4_2013-06-28,24219.3915316
1_4_2013-07-05,24891.6246813
1_4_2013-07-12,24894.9886883
1_4_2013-07-19,24168.1421857
1_4_2013-07-26,23645.0417682
1_5_2012-11-02,24976.2432095
1_5_2012-11-09,22124.0286798
1_5_2012-11-16,25966.827585
1_5_2012-11-23,82436.4713595
1_5_2012-11-30,28034.9385809
1_5_2012-12-07,19963.0658153
1_5_2012-12-14,29506.9088471
1_5_2012-12-21,26485.632915
1_5_2012-12-28,29557.2867553
1_5_2013-01-04,12720.2663496
1_5_2013-01-11,11248.590395
1_5_2013-01-18,17990.5708237
1_5_2013-01-25,13549.1129169
1_5_2013-02-01,18302.2520619
1_5_2013-02-08,22051.6752757
1_5_2013-02-15,21834.3010447
1_5_2013-02-22,19909.6594966
1_5_2013-03-01,18580.302733
1_5_2013-03-08,17028.5015635
1_5_2013-03-15,15458.2349292
1_5_2013-03-22,13589.2488507
1_5_2013-03-29,17828.3732123
1_5_2013-04-05,13062.0321492
1_5_2013-04-12,12237.3294513
1_5_2013-04-19,10741.9644127
1_5_2013-04-26,14279.4743427
1_5_2013-05-03,5286.6460991
1_5_2013-05-10,5087.98956674
1_5_2013-05-17,4733.70193513
1_5_2013-05-24,2825.48240117
1_5_2013-05-31,1091.77344776
1_5_2013-06-07,1058.07179455
1_5_2013-06-14,3030.69730193
1_5_2013-06-21,1345.63769958
1_5_2013-06-28,-827.262137117
1_5_2013-07-05,5015.23475008
1_5_2013-07-12,698.427226579
1_5_2013-07-19,1591.07633033
1_5_2013-07-26,1762.97229818
1_6_2012-11-02,49657.5133166
1_6_2012-11-09,48815.0312352
1_6_2012-11-16,49474.2204559
1_6_2012-11-23,63806.849921
1_6_2012-11-30,49776.8999221
1_6_2012-12-07,47935.4137888
1_6_2012-12-14,50352.9407978
1_6_2012-12-21,49823.7065923
1_6_2012-12-28,50440.0061679
1_6_2013-01-04,43548.7952869
1_6_2013-01-11,43760.5388341
1_6_2013-01-18,45615.7066527
1_6_2013-01-25,44933.2176766
1_6_2013-02-01,45982.5281297
1_6_2013-02-08,47524.5012313
1_6_2013-02-15,46026.6020891
1_6_2013-02-22,45977.2847199
1_6_2013-03-01,46232.3180503
1_6_2013-03-08,45871.934209
1_6_2013-03-15,45694.8067757
1_6_2013-03-22,45379.9103995
1_6_2013-03-29,45938.898544
1_6_2013-04-05,44954.2800076
1_6_2013-04-12,45197.1958641
1_6_2013-04-19,44987.9191382
1_6_2013-04-26,45486.214992
1_6_2013-05-03,22676.8378577
1_6_2013-05-10,21895.8924855
1_6_2013-05-17,22118.480716
1_6_2013-05-24,22213.6023708
1_6_2013-05-31,21912.2891961
1_6_2013-06-07,21509.8526519
1_6_2013-06-14,22194.3372942
1_6_2013-06-21,21777.3457228
1_6_2013-06-28,21252.6673241
1_6_2013-07-05,22599.955393
1_6_2013-07-12,21637.3563258
1_6_2013-07-19,21607.1874809
1_6_2013-07-26,22129.6469582
1_7_2012-11-02,138731.496092
1_7_2012-11-09,133965.155715
1_7_2012-11-16,139220.855189
1_7_2012-11-23,177990.577421
1_7_2012-11-30,140388.944899
1_7_2012-12-07,130598.078526
1_7_2012-12-14,144483.54646
1_7_2012-12-21,141685.413951
1_7_2012-12-28,136265.993165
1_7_2013-01-04,104887.652508
1_7_2013-01-11,104976.702943
1_7_2013-01-18,114745.310523
1_7_2013-01-25,110544.09436
1_7_2013-02-01,108971.027626
1_7_2013-02-08,107019.719534
1_7_2013-02-15,115915.901544
1_7_2013-02-22,113180.609683
1_7_2013-03-01,119885.857976
1_7_2013-03-08,117395.30162
1_7_2013-03-15,115488.705277
1_7_2013-03-22,112033.654696
1_7_2013-03-29,118515.841497
1_7_2013-04-05,114097.51452
1_7_2013-04-12,114440.426826
1_7_2013-04-19,113297.676218
1_7_2013-04-26,116873.910211
1_7_2013-05-03,104121.660015
1_7_2013-05-10,100550.494567
1_7_2013-05-17,101081.944737
1_7_2013-05-24,100844.528762
1_7_2013-05-31,100777.711518
1_7_2013-06-07,99109.3054755
1_7_2013-06-14,100447.701487
1_7_2013-06-21,99380.2779565
1_7_2013-06-28,97393.7891948
1_7_2013-07-05,102379.963521
1_7_2013-07-12,100397.192265
1_7_2013-07-19,101686.754141
1_7_2013-07-26,104769.89653
1_8_2012-11-02,68262.5421471
1_8_2012-11-09,68472.3654854
1_8_2012-11-16,69049.1694503
1_8_2012-11-23,64480.1817181
1_8_2012-11-30,67633.8811306
1_8_2012-12-07,67370.0726069
1_8_2012-12-14,68503.2139909
1_8_2012-12-21,68693.5220539
1_8_2012-12-28,66049.8271897
1_8_2013-01-04,65743.9425741
1_8_2013-01-11,66873.1411839
1_8_2013-01-18,68494.9401855
1_8_2013-01-25,67743.3083946
1_8_2013-02-01,68919.9194894
1_8_2013-02-08,71048.4608709
1_8_2013-02-15,76124.4404527
1_8_2013-02-22,69902.521029
1_8_2013-03-01,69118.3300964
1_8_2013-03-08,68255.9642137
1_8_2013-03-15,67674.6525229
1_8_2013-03-22,68294.5011772
1_8_2013-03-29,68964.3763698
1_8_2013-04-05,68584.884927
1_8_2013-04-12,67922.9494467
1_8_2013-04-19,67797.4254473
1_8_2013-04-26,67790.1134671
1_8_2013-05-03,42652.2277321
1_8_2013-05-10,42633.7023087
1_8_2013-05-17,43853.9637673
1_8_2013-05-24,42435.1388027
1_8_2013-05-31,41742.9791743
1_8_2013-06-07,41731.08928
1_8_2013-06-14,42943.295627
1_8_2013-06-21,42129.4506788
1_8_2013-06-28,41325.9194897
1_8_2013-07-05,42019.520788
1_8_2013-07-12,41684.743038
1_8_2013-07-19,41269.1724056
1_8_2013-07-26,41048.3744554
1_9_2012-11-02,293485.86219
1_9_2012-11-09,291101.829849
1_9_2012-11-16,292243.410856
1_9_2012-11-23,298970.109593
1_9_2012-11-30,290040.200625
1_9_2012-12-07,286767.123448
1_9_2012-12-14,294104.230407
1_9_2012-12-21,294621.276607
1_9_2012-12-28,291748.588701
1_9_2013-01-04,268147.355663
1_9_2013-01-11,271511.837828
1_9_2013-01-18,276686.272296
1_9_2013-01-25,275793.131973
1_9_2013-02-01,275191.868399
1_9_2013-02-08,279874.213737
1_9_2013-02-15,287387.489383
1_9_2013-02-22,277503.564991
1_9_2013-03-01,282418.600547
1_9_2013-03-08,280128.176792
1_9_2013-03-15,280002.23917
1_9_2013-03-22,280305.157611
1_9_2013-03-29,281783.096307
1_9_2013-04-05,280210.911669
1_9_2013-04-12,280709.060346
1_9_2013-04-19,280879.898617
1_9_2013-04-26,280952.183576
1_9_2013-05-03,174448.525065
1_9_2013-05-10,169385.372997
1_9_2013-05-17,173235.93438
1_9_2013-05-24,173984.950635
1_9_2013-05-31,173814.902852
1_9_2013-06-07,171304.234743
1_9_2013-06-14,174443.929191
1_9_2013-06-21,173037.632457
1_9_2013-06-28,171373.021632
1_9_2013-07-05,173939.04641
1_9_2013-07-12,173509.35473
1_9_2013-07-19,172299.841455
1_9_2013-07-26,175731.317407
1_10_2012-11-02,104515.452995
1_10_2012-11-09,106781.373602
1_10_2012-11-16,106274.631221
1_10_2012-11-23,106516.911512
1_10_2012-11-30,104371.230877
1_10_2012-12-07,106509.553487
1_10_2012-12-14,102996.928689
1_10_2012-12-21,104496.075227
1_10_2012-12-28,103306.994186
1_10_2013-01-04,103509.180465
1_10_2013-01-11,105992.967118
1_10_2013-01-18,105403.270546
1_10_2013-01-25,105492.460142
1_10_2013-02-01,106505.852859
1_10_2013-02-08,114388.652301
1_10_2013-02-15,121051.556201
1_10_2013-02-22,109574.664013
1_10_2013-03-01,107312.807061
1_10_2013-03-08,106462.443204
1_10_2013-03-15,105624.213074
1_10_2013-03-22,108030.346087
1_10_2013-03-29,107877.336484
1_10_2013-04-05,108015.830089
1_10_2013-04-12,105985.928383
1_10_2013-04-19,105976.618947
1_10_2013-04-26,104610.425668
1_10_2013-05-03,63887.5358456
1_10_2013-05-10,65807.7588602
1_10_2013-05-17,67992.3885453
1_10_2013-05-24,65749.2185769
1_10_2013-05-31,64279.4641716
1_10_2013-06-07,65001.8319504
1_10_2013-06-14,66214.2432668
1_10_2013-06-21,65602.3461891
1_10_2013-06-28,65050.3095235
1_10_2013-07-05,64076.7677304
1_10_2013-07-12,64577.154652
1_10_2013-07-19,64354.3295631
1_10_2013-07-26,62752.509026
1_11_2012-11-02,-54319.9883134
1_11_2012-11-09,-51390.4699425
1_11_2012-11-16,-52169.4074297
1_11_2012-11-23,-45175.5817787
1_11_2012-11-30,-51162.9691657
1_11_2012-12-07,-48172.2102709
1_11_2012-12-14,-54927.8654545
1_11_2012-12-21,-53784.7805035
1_11_2012-12-28,-55886.4186796
1_11_2013-01-04,-51869.3609832
1_11_2013-01-11,-51236.4644066
1_11_2013-01-18,-54176.849076
1_11_2013-01-25,-52836.5134008
1_11_2013-02-01,-53868.0916942
1_11_2013-02-08,-52811.0770039
1_11_2013-02-15,-51310.6038087
1_11_2013-02-22,-51763.9587736
1_11_2013-03-01,-53560.0323267
1_11_2013-03-08,-52537.865772
1_11_2013-03-15,-52965.9328875
1_11_2013-03-22,-51584.4960674
1_11_2013-03-29,-52179.2129299
1_11_2013-04-05,-50536.6355039
1_11_2013-04-12,-51636.446345
1_11_2013-04-19,-51437.1829945
1_11_2013-04-26,-52712.6841404
1_11_2013-05-03,-33222.364429
1_11_2013-05-10,-29330.562368
1_11_2013-05-17,-29984.1097912
1_11_2013-05-24,-30678.569246
1_11_2013-05-31,-31089.7506782
1_11_2013-06-07,-29381.2528172
1_11_2013-06-14,-30865.6216847
1_11_2013-06-21,-29767.588808
1_11_2013-06-28,-28678.9827824
1_11_2013-07-05,-31410.2262669
1_11_2013-07-12,-29924.2844929
1_11_2013-07-19,-28796.5632429
1_11_2013-07-26,-31144.3247772
1_12_2012-11-02,108978.785405
1_12_2012-11-09,109164.46662
1_12_2012-11-16,108485.041252
1_12_2012-11-23,106591.924052
1_12_2012-11-30,107989.191553
1_12_2012-12-07,108742.234483
1_12_2012-12-14,107778.910687
1_12_2012-12-21,108093.222514
1_12_2012-12-28,106584.341868
1_12_2013-01-04,107083.487682
1_12_2013-01-11,108040.967329
1_12_2013-01-18,107834.417037
1_12_2013-01-25,108433.652453
1_12_2013-02-01,108779.455253
1_12_2013-02-08,109150.416295
1_12_2013-02-15,108816.703034
1_12_2013-02-22,108816.476717
1_12_2013-03-01,108837.654167
1_12_2013-03-08,108848.953723
1_12_2013-03-15,108998.690246
1_12_2013-03-22,109515.043932
1_12_2013-03-29,108616.299517
1_12_2013-04-05,109048.3349
1_12_2013-04-12,109277.700551
1_12_2013-04-19,109351.964285
1_12_2013-04-26,108612.55063
1_12_2013-05-03,82879.5345951
1_12_2013-05-10,82535.3144875
1_12_2013-05-17,83059.1658272
1_12_2013-05-24,83480.624515
1_12_2013-05-31,83379.8810018
1_12_2013-06-07,83096.6104334
1_12_2013-06-14,83367.6065516
1_12_2013-06-21,83401.0025944
1_12_2013-06-28,83451.4476695
1_12_2013-07-05,82982.8715989
1_12_2013-07-12,83069.7732741
1_12_2013-07-19,82965.3985252
1_12_2013-07-26,83208.695454
1_13_2012-11-02,46832.388931
1_13_2012-11-09,48548.9816637
1_13_2012-11-16,47741.0430946
1_13_2012-11-23,49472.2572833
1_13_2012-11-30,46673.2749937
1_13_2012-12-07,48443.2594554
1_13_2012-12-14,46176.5047417
1_13_2012-12-21,47445.8884317
1_13_2012-12-28,46328.6731116
1_13_2013-01-04,46110.5153211
1_13_2013-01-11,47700.5289446
1_13_2013-01-18,46990.6205558
1_13_2013-01-25,47369.5775523
1_13_2013-02-01,50151.3952858
1_13_2013-02-08,53990.0664744
1_13_2013-02-15,58273.0271834
1_13_2013-02-22,50500.1238042
1_13_2013-03-01,47335.9780277
1_13_2013-03-08,46965.1217417
1_13_2013-03-15,47018.8096045
1_13_2013-03-22,49272.4407861
1_13_2013-03-29,48132.6179572
1_13_2013-04-05,48965.7906256
1_13_2013-04-12,47970.5396219
1_13_2013-04-19,48319.6197796
1_13_2013-04-26,47449.776886
1_13_2013-05-03,34738.4294401
1_13_2013-05-10,35639.7220528
1_13_2013-05-17,37546.0863475
1_13_2013-05-24,36395.2467598
1_13_2013-05-31,35295.1846039
1_13_2013-06-07,35726.8522116
1_13_2013-06-14,37514.6948693
1_13_2013-06-21,36770.0491013
1_13_2013-06-28,36280.8415954
1_13_2013-07-05,36645.90955
1_13_2013-07-12,36314.3554435
1_13_2013-07-19,35401.4131055
1_13_2013-07-26,34484.5519365
1_14_2012-11-02,63771.1930465
1_14_2012-11-09,62321.3194418
1_14_2012-11-16,63763.6624678
1_14_2012-11-23,88213.1559517
1_14_2012-11-30,64649.7889398
1_14_2012-12-07,61099.5732319
1_14_2012-12-14,65675.555738
1_14_2012-12-21,64782.9616982
1_14_2012-12-28,68676.7756731
1_14_2013-01-04,58635.6290098
1_14_2013-01-11,57725.1987107
1_14_2013-01-18,59940.4447192
1_14_2013-01-25,58024.9719982
1_14_2013-02-01,59342.7597967
1_14_2013-02-08,61610.5924149
1_14_2013-02-15,62334.9622581
1_14_2013-02-22,59830.1091078
1_14_2013-03-01,59900.3560063
1_14_2013-03-08,59099.0464893
1_14_2013-03-15,58817.1049636
1_14_2013-03-22,58136.2065956
1_14_2013-03-29,59954.9755095
1_14_2013-04-05,57896.5836263
1_14_2013-04-12,57387.4423965
1_14_2013-04-19,56916.2035415
1_14_2013-04-26,58526.3509058
1_14_2013-05-03,33854.4952355
1_14_2013-05-10,32973.8232388
1_14_2013-05-17,33235.7626002
1_14_2013-05-24,32677.7740603
1_14_2013-05-31,32070.7001474
1_14_2013-06-07,31726.1036941
1_14_2013-06-14,32779.9274968
1_14_2013-06-21,31900.5710352
1_14_2013-06-28,30875.2409113
1_14_2013-07-05,33641.607148
1_14_2013-07-12,31917.130093
1_14_2013-07-19,31791.0591763
1_14_2013-07-26,32228.2223517
1_16_2012-11-02,1324837.35519
1_16_2012-11-09,1326723.69839
1_16_2012-11-16,1322509.00582
1_16_2012-11-23,1324519.0635
1_16_2012-11-30,1318252.58855
1_16_2012-12-07,1322727.80948
1_16_2012-12-14,1312116.38389
1_16_2012-12-21,1315362.82498
1_16_2012-12-28,1307863.32527
1_16_2013-01-04,1318787.46982
1_16_2013-01-11,1326047.79804
1_16_2013-01-18,1321706.23756
1_16_2013-01-25,1324735.14921
1_16_2013-02-01,1315630.65851
1_16_2013-02-08,1326155.80612
1_16_2013-02-15,1338306.25822
1_16_2013-02-22,1325540.64835
1_16_2013-03-01,1332695.29141
1_16_2013-03-08,1330828.43367
1_16_2013-03-15,1329342.08303
1_16_2013-03-22,1332314.6755
1_16_2013-03-29,1330140.25291
1_16_2013-04-05,1335483.09889
1_16_2013-04-12,1332534.31791
1_16_2013-04-19,1331830.92254
1_16_2013-04-26,1325475.90823
1_16_2013-05-03,1090726.28351
1_16_2013-05-10,1090121.90868
1_16_2013-05-17,1094197.86419
1_16_2013-05-24,1095197.46885
1_16_2013-05-31,1093857.7715
1_16_2013-06-07,1091957.54662
1_16_2013-06-14,1090287.37521
1_16_2013-06-21,1091513.26925
1_16_2013-06-28,1092010.62468
1_16_2013-07-05,1083870.15288
1_16_2013-07-12,1088029.41564
1_16_2013-07-19,1089549.55977
1_16_2013-07-26,1089718.52947
1_17_2012-11-02,79103.3769156
1_17_2012-11-09,78557.0303271
1_17_2012-11-16,79055.2697367
1_17_2012-11-23,81371.9591475
1_17_2012-11-30,79041.9557021
1_17_2012-12-07,78086.2686631
1_17_2012-12-14,79583.1131965
1_17_2012-12-21,79024.9053376
1_17_2012-12-28,79146.3867384
1_17_2013-01-04,77238.9891715
1_17_2013-01-11,77046.8640813
1_17_2013-01-18,78217.9123696
1_17_2013-01-25,77653.7364415
1_17_2013-02-01,78472.2493033
1_17_2013-02-08,78636.2441741
1_17_2013-02-15,77214.5916269
1_17_2013-02-22,78093.9950968
1_17_2013-03-01,77883.7321705
1_17_2013-03-08,77764.5163016
1_17_2013-03-15,77593.4900201
1_17_2013-03-22,77161.0769623
1_17_2013-03-29,77558.4121968
1_17_2013-04-05,76861.9957264
1_17_2013-04-12,77081.8413572
1_17_2013-04-19,76861.4933056
1_17_2013-04-26,77288.0647536
1_17_2013-05-03,63495.377929
1_17_2013-05-10,63254.431723
1_17_2013-05-17,63004.7467573
1_17_2013-05-24,62773.0435464
1_17_2013-05-31,62655.3390791
1_17_2013-06-07,62553.2252126
1_17_2013-06-14,62756.217781
1_17_2013-06-21,62491.4898963
1_17_2013-06-28,62188.5661129
1_17_2013-07-05,62896.2238039
1_17_2013-07-12,62274.7352681
1_17_2013-07-19,62296.9002654
1_17_2013-07-26,62409.4095744
1_18_2012-11-02,65432.9944717
1_18_2012-11-09,64793.8537316
1_18_2012-11-16,69828.1325351
1_18_2012-11-23,83975.1455633
1_18_2012-11-30,72531.3437818
1_18_2012-12-07,68083.0300372
1_18_2012-12-14,71085.288038
1_18_2012-12-21,66745.0888724
1_18_2012-12-28,68857.7988089
1_18_2013-01-04,51959.1181875
1_18_2013-01-11,48328.0498374
1_18_2013-01-18,52604.6714726
1_18_2013-01-25,47987.0562121
1_18_2013-02-01,48324.1395245
1_18_2013-02-08,49621.6631577
1_18_2013-02-15,46909.5053706
1_18_2013-02-22,54934.1352359
1_18_2013-03-01,53564.9509232
1_18_2013-03-08,53937.4293361
1_18_2013-03-15,50613.4022039
1_18_2013-03-22,46749.7285051
1_18_2013-03-29,53639.6388679
1_18_2013-04-05,51036.5422807
1_18_2013-04-12,49086.0636133
1_18_2013-04-19,46422.1808294
1_18_2013-04-26,50263.2894073
1_18_2013-05-03,50097.6695972
1_18_2013-05-10,57101.4272865
1_18_2013-05-17,52012.1552006
1_18_2013-05-24,47317.576717
1_18_2013-06-07,49944.5174776
1_18_2013-07-05,47668.8236525
1_19_2012-11-02,33587.5613657
1_19_2012-11-09,33572.9184655
1_19_2012-11-16,33681.7070041
1_19_2012-11-23,32967.4352961
1_19_2012-11-30,33606.7593969
1_19_2012-12-07,33557.7090255
1_19_2012-12-14,33661.227161
1_19_2012-12-21,33624.2637725
1_19_2012-12-28,33065.3269284
1_19_2013-01-04,32802.4329496
1_19_2013-01-11,32901.4407422
1_19_2013-01-18,33163.7015663
1_19_2013-01-25,33146.5648399
1_19_2013-02-01,33068.0782482
1_19_2013-02-08,32964.3945027
1_19_2013-02-15,32889.9168334
1_19_2013-02-22,33032.0901275
1_19_2013-03-01,33138.9351656
1_19_2013-03-08,33141.8010345
1_19_2013-03-15,33067.5658074
1_19_2013-03-22,32998.2494474
1_19_2013-03-29,33080.2079009
1_19_2013-04-05,33070.3876976
1_19_2013-04-12,33155.81763
1_19_2013-04-19,33148.0984985
1_19_2013-04-26,33127.4519596
1_19_2013-05-03,28216.7001924
1_19_2013-05-10,28211.7616091
1_19_2013-05-17,28147.4278252
1_19_2013-05-24,28097.9803012
1_19_2013-05-31,28115.6808565
1_19_2013-06-07,28106.8354869
1_19_2013-06-14,28059.6307119
1_19_2013-06-21,28054.1849765
1_19_2013-06-28,28036.5017792
1_19_2013-07-05,27985.187984
1_19_2013-07-12,28025.6575422
1_19_2013-07-19,28039.3056992
1_19_2013-07-26,28034.2756236
1_20_2012-11-02,49471.7648753
1_20_2012-11-09,49727.3894132
1_20_2012-11-16,49456.5860261
1_20_2012-11-23,51629.4641009
1_20_2012-11-30,49298.0237129
1_20_2012-12-07,49584.0119029
1_20_2012-12-14,49135.3283422
1_20_2012-12-21,49492.4734303
1_20_2012-12-28,49718.5078866
1_20_2013-01-04,49863.9944743
1_20_2013-01-11,50205.4333005
1_20_2013-01-18,49931.36894
1_20_2013-01-25,50110.8459124
1_20_2013-02-01,50333.2611927
1_20_2013-02-08,51255.6315856
1_20_2013-02-15,51608.6883489
1_20_2013-02-22,50166.2261187
1_20_2013-03-01,49860.0881704
1_20_2013-03-08,49807.2798322
1_20_2013-03-15,49917.8461023
1_20_2013-03-22,50358.2146111
1_20_2013-03-29,50013.0926229
1_20_2013-04-05,50088.547601
1_20_2013-04-12,49979.7879125
1_20_2013-04-19,50101.3829253
1_20_2013-04-26,49826.2885281
1_20_2013-05-03,35592.7419339
1_20_2013-05-10,35468.8894155
1_20_2013-05-17,35867.3067519
1_20_2013-05-24,35866.5965829
1_20_2013-05-31,35697.6255279
1_20_2013-06-07,35616.4763113
1_20_2013-06-14,35927.2721088
1_20_2013-06-21,35775.2895371
1_20_2013-06-28,35678.1011813
1_20_2013-07-05,35705.6737302
1_20_2013-07-12,35689.4657666
1_20_2013-07-19,35364.8782466
1_20_2013-07-26,35311.6656586
1_21_2012-11-02,61782.1539855
1_21_2012-11-09,61520.0814547
1_21_2012-11-16,61729.346005
1_21_2012-11-23,62970.1712454
1_21_2012-11-30,61626.7095213
1_21_2012-12-07,61170.8913298
1_21_2012-12-14,62065.7260646
1_21_2012-12-21,61853.3855792
1_21_2012-12-28,60870.1320916
1_21_2013-01-04,59544.9781691
1_21_2013-01-11,59753.4073842
1_21_2013-01-18,60624.7881054
1_21_2013-01-25,60434.1790477
1_21_2013-02-01,61267.8955185
1_21_2013-02-08,61001.4792671
1_21_2013-02-15,60646.8617525
1_21_2013-02-22,60921.409513
1_21_2013-03-01,60692.5309019
1_21_2013-03-08,60619.2352012
1_21_2013-03-15,60591.4129851
1_21_2013-03-22,60537.2001892
1_21_2013-03-29,60558.7774615
1_21_2013-04-05,59995.2399964
1_21_2013-04-12,60262.6601796
1_21_2013-04-19,60215.2699098
1_21_2013-04-26,60339.9988709
1_21_2013-05-03,46778.6640616
1_21_2013-05-10,46477.4127486
1_21_2013-05-17,46564.3533756
1_21_2013-05-24,46535.5385888
1_21_2013-05-31,46429.2798743
1_21_2013-06-07,46292.0515617
1_21_2013-06-14,46668.8735524
1_21_2013-06-21,46452.3605174
1_21_2013-06-28,46234.4131112
1_21_2013-07-05,46759.4312652
1_21_2013-07-12,46338.892999
1_21_2013-07-19,46228.4935908
1_21_2013-07-26,46413.0986414
1_22_2012-11-02,227.278127158
1_22_2012-11-09,-598.650510074
1_22_2012-11-16,-23.5967274768
1_22_2012-11-23,14096.8768148
1_22_2012-11-30,553.685704997
1_22_2012-12-07,-1237.1553311
1_22_2012-12-14,1077.67810084
1_22_2012-12-21,250.371844547
1_22_2012-12-28,2195.50924077
