Id,Weekly_Sales
1_7_2013-04-05,21120.41
1_7_2013-04-12,20523.111
1_7_2013-04-19,20969.632
1_7_2013-04-26,21169.87
1_7_2013-05-03,20677.919
1_7_2013-05-10,18697.033
1_7_2013-05-17,21723.255
1_7_2013-05-24,30945.476
1_7_2013-05-31,28169.224
1_7_2013-06-07,29127.911
1_7_2013-06-14,28961.598
1_7_2013-06-21,26389.943
1_7_2013-06-28,22705.89
1_7_2013-07-05,22353.73
1_7_2013-07-12,16021.95
1_7_2013-07-19,19169.793
1_7_2013-07-26,20299.539
1_8_2012-11-02,36824.604
1_8_2012-11-09,37166.17
1_8_2012-11-16,36861.715
1_8_2012-11-23,33233.853
1_8_2012-11-30,28304.668
1_8_2012-12-07,39496.74
1_8_2012-12-14,24613.28
1_8_2012-12-21,37643.307
1_8_2012-12-28,39052.809
1_8_2013-01-04,36133.891
1_8_2013-01-11,35770.13
1_8_2013-01-18,38501.271
1_8_2013-01-25,36217.627
1_8_2013-02-01,40908.366
1_8_2013-02-08,39153.944
1_8_2013-02-15,39056.725
1_8_2013-02-22,39423.717
1_8_2013-03-01,37003.028
1_8_2013-03-08,37204.791
1_8_2013-03-15,41356.861
1_8_2013-03-22,37422.224
1_8_2013-03-29,38661.942
1_8_2013-04-05,37721.7
1_8_2013-04-12,36716.236
1_8_2013-04-19,38325.491
1_8_2013-04-26,40341.53
1_8_2013-05-03,40492.261
1_8_2013-05-10,38456.603
1_8_2013-05-17,38144.761
1_8_2013-05-24,36008.899
1_8_2013-05-31,38928.549
1_8_2013-06-07,37853.17
1_8_2013-06-14,38280.831
1_8_2013-06-21,39339.658
1_8_2013-06-28,38217.397
1_8_2013-07-05,42465.82
1_8_2013-07-12,36448.526
1_8_2013-07-19,37390.796
1_8_2013-07-26,41850.106
1_9_2012-11-02,35264.017
1_9_2012-11-09,43562.622
1_9_2012-11-16,35389.596
1_9_2012-11-23,43045.243
1_9_2012-11-30,25086.74
1_9_2012-12-07,28241.029
1_9_2012-12-14,24185.687
1_9_2012-12-21,47693.045
1_9_2012-12-28,30716.739
1_9_2013-01-04,19725.694
1_9_2013-01-11,15291.844
1_9_2013-01-18,17921.861
1_9_2013-01-25,20123.838
1_9_2013-02-01,26982.977
1_9_2013-02-08,18669.156
1_9_2013-02-15,23057.399
1_9_2013-02-22,26691.25
1_9_2013-03-01,28061.843
1_9_2013-03-08,31317.501
1_9_2013-03-15,38616.563
1_9_2013-03-22,35212.822
1_9_2013-03-29,32222.698
1_9_2013-04-05,30123.944
1_9_2013-04-12,33627.364
1_9_2013-04-19,39321.092
1_9_2013-04-26,35530.183
1_9_2013-05-03,38030.466
1_9_2013-05-10,31440.812
1_9_2013-05-17,30538.167
1_9_2013-05-24,28386.589
1_9_2013-05-31,34253.277
1_9_2013-06-07,28558.884
1_9_2013-06-14,28648.665
1_9_2013-06-21,29205.494
1_9_2013-06-28,27675.352
1_9_2013-07-05,33185.756
1_9_2013-07-12,25741.232
1_9_2013-07-19,22464.6
1_9_2013-07-26,31939.108
1_10_2012-11-02,28430.913
1_10_2012-11-09,33270.583
1_10_2012-11-16,31214.655
1_10_2012-11-23,35337.849
1_10_2012-11-30,27573.019
1_10_2012-12-07,30171.402
1_10_2012-12-14,24512.889
1_10_2012-12-21,32165.429
1_10_2012-12-28,31915.334
1_10_2013-01-04,25539.607
1_10_2013-01-11,24961.731
1_10_2013-01-18,25959.058
1_10_2013-01-25,26459.096
1_10_2013-02-01,38107.37
1_10_2013-02-08,36439.751
1_10_2013-02-15,37617.83
1_10_2013-02-22,37174.148
1_10_2013-03-01,37714.839
1_10_2013-03-08,33337.187
1_10_2013-03-15,34537.419
1_10_2013-03-22,38024.742
1_10_2013-03-29,37558.932
1_10_2013-04-05,37279.179
1_10_2013-04-12,32325.597
1_10_2013-04-19,31110.911
1_10_2013-04-26,30959.62
1_10_2013-05-03,33919.636
1_10_2013-05-10,30887.932
1_10_2013-05-17,37025.46
1_10_2013-05-24,31982.523
1_10_2013-05-31,35393.738
1_10_2013-06-07,32036.642
1_10_2013-06-14,38283.537
1_10_2013-06-21,31633.59
1_10_2013-06-28,31474.178
1_10_2013-07-05,31072.16
1_10_2013-07-12,31484.659
1_10_2013-07-19,30349.499
1_10_2013-07-26,33010.961
1_11_2012-11-02,24573.661
1_11_2012-11-09,25953.577
1_11_2012-11-16,22246.154
1_11_2012-11-23,24936.715
1_11_2012-11-30,25485.518
1_11_2012-12-07,29248.552
1_11_2012-12-14,23819.227
1_11_2012-12-21,31943.608
1_11_2012-12-28,24164.347
1_11_2013-01-04,23078.796
1_11_2013-01-11,27401.549
1_11_2013-01-18,20689.016
1_11_2013-01-25,18692.463
1_11_2013-02-01,23281.429
1_11_2013-02-08,23543.227
1_11_2013-02-15,24132.506
1_11_2013-02-22,21979.926
1_11_2013-03-01,23161.354
1_11_2013-03-08,22407.623
1_11_2013-03-15,22163.864
1_11_2013-03-22,25529.124
1_11_2013-03-29,23567.216
1_11_2013-04-05,25080.256
1_11_2013-04-12,23580.521
1_11_2013-04-19,22651.365
1_11_2013-04-26,22581.206
1_11_2013-05-03,26077.888
1_11_2013-05-10,23987.572
1_11_2013-05-17,27085.776
1_11_2013-05-24,28134.605
1_11_2013-05-31,34633.374
1_11_2013-06-07,34004.192
1_11_2013-06-14,31714.224
1_11_2013-06-21,32090.972
1_11_2013-06-28,27856.457
1_11_2013-07-05,31943.035
1_11_2013-07-12,31142.685
1_11_2013-07-19,35284.674
1_11_2013-07-26,24912.83
1_12_2012-11-02,10075.33
1_12_2012-11-09,10010.876
1_12_2012-11-16,9543.542
1_12_2012-11-23,8625.073
1_12_2012-11-30,8153.899
1_12_2012-12-07,7568.995
1_12_2012-12-14,7906.613
1_12_2012-12-21,8078.655
1_12_2012-12-28,8000.405
1_12_2013-01-04,8115.844
1_12_2013-01-11,7657.905
1_12_2013-01-18,8006.114
1_12_2013-01-25,8534.066
1_12_2013-02-01,8589.572
1_12_2013-02-08,8996.142
1_12_2013-02-15,10071.524
1_12_2013-02-22,11120.38
1_12_2013-03-01,11631.156
1_12_2013-03-08,11682.165
1_12_2013-03-15,12532.392
1_12_2013-03-22,12419.001
1_12_2013-03-29,11818.989
1_12_2013-04-05,11820.225
1_12_2013-04-12,11588.375
1_12_2013-04-19,11768.487
1_12_2013-04-26,11568.254
1_12_2013-05-03,11575.206
1_12_2013-05-10,11254.672
1_12_2013-05-17,12134.26
1_12_2013-05-24,12558.116
1_12_2013-05-31,11920.446
1_12_2013-06-07,11227.312
1_12_2013-06-14,11777.886
1_12_2013-06-21,11432.917
1_12_2013-06-28,11557.179
1_12_2013-07-05,11849.395
1_12_2013-07-12,11536.25
1_12_2013-07-19,11366.218
1_12_2013-07-26,11309.65
1_13_2012-11-02,40251.498
1_13_2012-11-09,41841.828
1_13_2012-11-16,39352.92
1_13_2012-11-23,38230.271
1_13_2012-11-30,36520.179
1_13_2012-12-07,35197.758
1_13_2012-12-14,34346.3
1_13_2012-12-21,35929.067
1_13_2012-12-28,38556.631
1_13_2013-01-04,37569.049
1_13_2013-01-11,36045.753
1_13_2013-01-18,37032.926
1_13_2013-01-25,36985.513
1_13_2013-02-01,38521.798
1_13_2013-02-08,42292.212
1_13_2013-02-15,42381.999
1_13_2013-02-22,42702.069
1_13_2013-03-01,39652.983
1_13_2013-03-08,39154.498
1_13_2013-03-15,39350.334
1_13_2013-03-22,42016.612
1_13_2013-03-29,39265.455
1_13_2013-04-05,39961.713
1_13_2013-04-12,37611.579
1_13_2013-04-19,39022.892
1_13_2013-04-26,38343.503
1_13_2013-05-03,38276.382
1_13_2013-05-10,39250.202
1_13_2013-05-17,42428.091
1_13_2013-05-24,38979.984
1_13_2013-05-31,39163.285
1_13_2013-06-07,38845.756
1_13_2013-06-14,42511.565
1_13_2013-06-21,41949.437
1_13_2013-06-28,40801.345
1_13_2013-07-05,40397.795
1_13_2013-07-12,38797.751
1_13_2013-07-19,38742.429
1_13_2013-07-26,38818.127
1_14_2012-11-02,13874.72
1_14_2012-11-09,15082.649
1_14_2012-11-16,18922.603
1_14_2012-11-23,26047.053
1_14_2012-11-30,20087.404
1_14_2012-12-07,25638.261
1_14_2012-12-14,23692.64
1_14_2012-12-21,62078.439
1_14_2012-12-28,20909.386
1_14_2013-01-04,16431.964
1_14_2013-01-11,14409.958
1_14_2013-01-18,11951.451
1_14_2013-01-25,10969.194
1_14_2013-02-01,15542.002
1_14_2013-02-08,17337.4
1_14_2013-02-15,18719.694
1_14_2013-02-22,16999.741
1_14_2013-03-01,15542.969
1_14_2013-03-08,14456.328
1_14_2013-03-15,13551.975
1_14_2013-03-22,16052.463
1_14_2013-03-29,15300.51
1_14_2013-04-05,15127.646
1_14_2013-04-12,15233.711
1_14_2013-04-19,15078.582
1_14_2013-04-26,15236.903
1_14_2013-05-03,15018.289
1_14_2013-05-10,15163.25
1_14_2013-05-17,15278.279
1_14_2013-05-24,14358.033
1_14_2013-05-31,14755.393
1_14_2013-06-07,14556.23
1_14_2013-06-14,15643.628
1_14_2013-06-21,14519.369
1_14_2013-06-28,13602.723
1_14_2013-07-05,14436.466
1_14_2013-07-12,13721.004
1_14_2013-07-19,13793.357
1_14_2013-07-26,12925.016
1_16_2012-11-02,6657.507
1_16_2012-11-09,5933.344
1_16_2012-11-16,5409.867
1_16_2012-11-23,8662.532
1_16_2012-11-30,4950.07
1_16_2012-12-07,5160.876
1_16_2012-12-14,5255.543
1_16_2012-12-21,7011.396
1_16_2012-12-28,5773.722
1_16_2013-01-04,6000.601
1_16_2013-01-11,5928.878
1_16_2013-01-18,5845.852
1_16_2013-01-25,6092.553
1_16_2013-02-01,10610.245
1_16_2013-02-08,13332.558
1_16_2013-02-15,13187.873
1_16_2013-02-22,18715.082
1_16_2013-03-01,27756.493
1_16_2013-03-08,30160.808
1_16_2013-03-15,40589.596
1_16_2013-03-22,46056.67
1_16_2013-03-29,47277.778
1_16_2013-04-05,52264.445
1_16_2013-04-12,47812.207
1_16_2013-04-19,47776.318
1_16_2013-04-26,48872.155
1_16_2013-05-03,43578.247
1_16_2013-05-10,43016.353
1_16_2013-05-17,41006.972
1_16_2013-05-24,43564.885
1_16_2013-05-31,44150.475
1_16_2013-06-07,35156.603
1_16_2013-06-14,37333.135
1_16_2013-06-21,34438.152
1_16_2013-06-28,35144.132
1_16_2013-07-05,33941.534
1_16_2013-07-12,28997.952
1_16_2013-07-19,23579.854
1_16_2013-07-26,19659.566
1_17_2012-11-02,8076.974
1_17_2012-11-09,8200.189
1_17_2012-11-16,9070.808
1_17_2012-11-23,14631.075
1_17_2012-11-30,10966.814
1_17_2012-12-07,10572.317
1_17_2012-12-14,8856.798
1_17_2012-12-21,17239.314
1_17_2012-12-28,9947.034
1_17_2013-01-04,8178.708
1_17_2013-01-11,8966.603
1_17_2013-01-18,7541.134
1_17_2013-01-25,7705.555
1_17_2013-02-01,9202.168
1_17_2013-02-08,10478.644
1_17_2013-02-15,11037.613
1_17_2013-02-22,10393.62
1_17_2013-03-01,10259.445
1_17_2013-03-08,10549.574
1_17_2013-03-15,9704.258
1_17_2013-03-22,8972.323
1_17_2013-03-29,9161.417
1_17_2013-04-05,8938.092
1_17_2013-04-12,8313.265
1_17_2013-04-19,8303.287
1_17_2013-04-26,8465.632
1_17_2013-05-03,8525.956
1_17_2013-05-10,8294.17
1_17_2013-05-17,7941.179
1_17_2013-05-24,8024.465
1_17_2013-05-31,7626.226
1_17_2013-06-07,7888.327
1_17_2013-06-14,8220.379
1_17_2013-06-21,7481.177
1_17_2013-06-28,7974.629
1_17_2013-07-05,7915.354
1_17_2013-07-12,7630.289
1_17_2013-07-19,7733.105
1_17_2013-07-26,7935.493
1_18_2012-11-02,13680.27
1_18_2012-11-09,16809.864
1_18_2012-11-16,13858.222
1_18_2012-11-23,43143.127
1_18_2012-11-30,46714.414
1_18_2012-12-07,44048.436
1_18_2012-12-14,25251.082
1_18_2012-12-21,28519.725
1_18_2012-12-28,20903.461
1_18_2013-01-04,5094.289
1_18_2013-01-11,3229.934
1_18_2013-01-18,1621.973
1_18_2013-01-25,1601.608
1_18_2013-02-01,4121.385
1_18_2013-02-08,12659.732
1_18_2013-02-15,30158.568
1_18_2013-02-22,2536.237
1_18_2013-03-01,1657.803
1_18_2013-03-08,1474.355
1_18_2013-03-15,2465.32
1_18_2013-03-22,3373.98
1_18_2013-03-29,8295.793
1_18_2013-04-05,6613.386
1_18_2013-04-12,2470.525
1_18_2013-04-19,2174.208
1_18_2013-04-26,1683.023
1_18_2013-05-03,233.571
1_18_2013-05-10,25.475
1_18_2013-05-17,2.813
1_18_2013-05-24,1.619
1_18_2013-06-07,3.518
1_18_2013-07-05,17.118
1_19_2012-11-02,936.779
1_19_2012-11-09,847.23
1_19_2012-11-16,1030.047
1_19_2012-11-23,1088.25
1_19_2012-11-30,1319.386
1_19_2012-12-07,1541.419
1_19_2012-12-14,1290.62
1_19_2012-12-21,1594.834
1_19_2012-12-28,1068.511
1_19_2013-01-04,881.749
1_19_2013-01-11,780.19
1_19_2013-01-18,932.579
1_19_2013-01-25,936.409
1_19_2013-02-01,1215.993
1_19_2013-02-08,1326.84
1_19_2013-02-15,1021.535
1_19_2013-02-22,1142.789
1_19_2013-03-01,1250.906
1_19_2013-03-08,1399.992
1_19_2013-03-15,1203.498
1_19_2013-03-22,1161.821
1_19_2013-03-29,1412.879
1_19_2013-04-05,1443.08
1_19_2013-04-12,1114.168
1_19_2013-04-19,1323.123
1_19_2013-04-26,1276.845
1_19_2013-05-03,1354.717
1_19_2013-05-10,1277.581
1_19_2013-05-17,1085.904
1_19_2013-05-24,1343.047
1_19_2013-05-31,1204.132
1_19_2013-06-07,1031.021
1_19_2013-06-14,914.681
1_19_2013-06-21,837.269
1_19_2013-06-28,974.447
1_19_2013-07-05,732.697
1_19_2013-07-12,953.471
1_19_2013-07-19,922.683
1_19_2013-07-26,1156.036
1_20_2012-11-02,3215.426
1_20_2012-11-09,3010.828
1_20_2012-11-16,2982.522
1_20_2012-11-23,5508.494
1_20_2012-11-30,3965.417
1_20_2012-12-07,2971.981
1_20_2012-12-14,3054.39
1_20_2012-12-21,4530.097
1_20_2012-12-28,4948.548
1_20_2013-01-04,4136.033
1_20_2013-01-11,3708.652
1_20_2013-01-18,4111.69
1_20_2013-01-25,4370.862
1_20_2013-02-01,4136.887
1_20_2013-02-08,4617.326
1_20_2013-02-15,4995.724
1_20_2013-02-22,4888.291
1_20_2013-03-01,6870.68
1_20_2013-03-08,4331.115
1_20_2013-03-15,4640.467
1_20_2013-03-22,5014.829
1_20_2013-03-29,5744.876
1_20_2013-04-05,5733.582
1_20_2013-04-12,3989.303
1_20_2013-04-19,4133.386
1_20_2013-04-26,4253.744
1_20_2013-05-03,4436.34
1_20_2013-05-10,4786.95
1_20_2013-05-17,5286.041
1_20_2013-05-24,4578.844
1_20_2013-05-31,4665.912
1_20_2013-06-07,4749.979
1_20_2013-06-14,5241.052
1_20_2013-06-21,4433.995
1_20_2013-06-28,4269.337
1_20_2013-07-05,4414.923
1_20_2013-07-12,4202.907
1_20_2013-07-19,4340.96
1_20_2013-07-26,4533.43
1_21_2012-11-02,7771.622
1_21_2012-11-09,8508.988
1_21_2012-11-16,8073.889
1_21_2012-11-23,9653.472
1_21_2012-11-30,8882.076
1_21_2012-12-07,9099.886
1_21_2012-12-14,10260.221
1_21_2012-12-21,12681.157
1_21_2012-12-28,7165.584
1_21_2013-01-04,6758.006
1_21_2013-01-11,6950.525
1_21_2013-01-18,7103.651
1_21_2013-01-25,6935.691
1_21_2013-02-01,8316.142
1_21_2013-02-08,8039.327
1_21_2013-02-15,8124.526
1_21_2013-02-22,8213.048
1_21_2013-03-01,7891.487
1_21_2013-03-08,7499.487
1_21_2013-03-15,7162.397
1_21_2013-03-22,7946.004
1_21_2013-03-29,7706.936
1_21_2013-04-05,7700.07
1_21_2013-04-12,6792.555
1_21_2013-04-19,6922.28
1_21_2013-04-26,7000.069
1_21_2013-05-03,7019.844
1_21_2013-05-10,7118.903
1_21_2013-05-17,7344.515
1_21_2013-05-24,7226.375
1_21_2013-05-31,6676.691
1_21_2013-06-07,6680.253
1_21_2013-06-14,7212.637
1_21_2013-06-21,7011.331
1_21_2013-06-28,6860.439
1_21_2013-07-05,6938.318
1_21_2013-07-12,6966.397
1_21_2013-07-19,6727.729
1_21_2013-07-26,6603.377
1_22_2012-11-02,7465.724
1_22_2012-11-09,7299.475
1_22_2012-11-16,6790.985
1_22_2012-11-23,13329.219
1_22_2012-11-30,9128.869
1_22_2012-12-07,14671.927
1_22_2012-12-14,10912.228
1_22_2012-12-21,17577.979
1_22_2012-12-28,9946.267
1_22_2013-01-04,8239.377
1_22_2013-01-11,8283.254
1_22_2013-01-18,6759.952
1_22_2013-01-25,6010.998
1_22_2013-02-01,10840.156
1_22_2013-02-08,11009.322
1_22_2013-02-15,12088.075
1_22_2013-02-22,10306.711
1_22_2013-03-01,10593.143
1_22_2013-03-08,10605.256
1_22_2013-03-15,8119.425
1_22_2013-03-22,8638.532
1_22_2013-03-29,7273.403
1_22_2013-04-05,7851.156
1_22_2013-04-12,6501.128
1_22_2013-04-19,6545.588
1_22_2013-04-26,6823.537
1_22_2013-05-03,6814.005
1_22_2013-05-10,6736.255
1_22_2013-05-17,7061.779
1_22_2013-05-24,6268.76
1_22_2013-05-31,6528.946
1_22_2013-06-07,6885.085
1_22_2013-06-14,6611.697
1_22_2013-06-21,6775.888
1_22_2013-06-28,6455.265
1_22_2013-07-05,6308.176
1_22_2013-07-12,6103.32
1_22_2013-07-19,6503.615
1_22_2013-07-26,7219.85
1_23_2012-11-02,21919.102
1_23_2012-11-09,22362.295
1_23_2012-11-16,20451.196
1_23_2012-11-23,30121.104
1_23_2012-11-30,23776.618
1_23_2012-12-07,35156.941
1_23_2012-12-14,34065.098
1_23_2012-12-21,48549.534
1_23_2012-12-28,21036.837
1_23_2013-01-04,17248.626
1_23_2013-01-11,18071.781
1_23_2013-01-18,15543.99
1_23_2013-01-25,14721.436
1_23_2013-02-01,23151.253
1_23_2013-02-08,21737.429
1_23_2013-02-15,22344.24
1_23_2013-02-22,22732.285
1_23_2013-03-01,21707.704
1_23_2013-03-08,19935.742
1_23_2013-03-15,19976.252
1_23_2013-03-22,23454.772
1_23_2013-03-29,22843.7
1_23_2013-04-05,21787.718
1_23_2013-04-12,19697.637
1_23_2013-04-19,21147.741
1_23_2013-04-26,19998.902
1_23_2013-05-03,21554.859
1_23_2013-05-10,20775.431
1_23_2013-05-17,22211.33
1_23_2013-05-24,22643.752
1_23_2013-05-31,22513.811
1_23_2013-06-07,22379.102
1_23_2013-06-14,23077.682
1_23_2013-06-21,22986.039
1_23_2013-06-28,22793.678
1_23_2013-07-05,19255.433
1_23_2013-07-12,18825.479
1_23_2013-07-19,19651.701
1_23_2013-07-26,18553.053
1_24_2012-11-02,6752.541
1_24_2012-11-09,5749.026
1_24_2012-11-16,5697.508
1_24_2012-11-23,11734.705
1_24_2012-11-30,8205.466
1_24_2012-12-07,10386.725
1_24_2012-12-14,8350.512
1_24_2012-12-21,14484.712
1_24_2012-12-28,4524.346
1_24_2013-01-04,4542.092
1_24_2013-01-11,4729.219
1_24_2013-01-18,3682.079
1_24_2013-01-25,3493.349
1_24_2013-02-01,7403.128
1_24_2013-02-08,6945.272
1_24_2013-02-15,6375.498
1_24_2013-02-22,5947.246
1_24_2013-03-01,5589.044
1_24_2013-03-08,5463.942
1_24_2013-03-15,5059.546
1_24_2013-03-22,5922.211
1_24_2013-03-29,5544.736
1_24_2013-04-05,5430.64
